,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4071,ZMO1_ZMO1117,b3212,45.01,1493,768,19,24,1494,2,1463,0.0,1193.0,1531,0.9751796211626388,<=>
4079,ZMO1_ZMO1124,b3868,39.056,466,265,5,5,454,6,468,3.54e-100,305.0,475,0.9810526315789474,<=>
4135,ZMO1_ZMO1127,b3260,39.498,319,189,2,16,332,1,317,1.41e-80,245.0,341,0.9354838709677419,<=>
4142,ZMO1_ZMO1131,b2619,32.394,142,96,0,1,142,14,155,1.8e-28,99.8,147,0.9659863945578231,<=>
4143,ZMO1_ZMO1132,b0628,49.158,297,146,2,1,296,19,311,6.81e-101,296.0,323,0.9195046439628483,<=>
4145,ZMO1_ZMO1133,b0339,34.928,209,126,4,4,209,1,202,4.03e-34,118.0,209,1.0,<=>
4147,ZMO1_ZMO1135,b4235,36.404,456,272,5,1,448,5,450,3.02e-92,283.0,448,1.0178571428571428,<=>
4149,ZMO1_ZMO1136,b3518,44.105,458,244,6,9,462,8,457,8.16e-133,389.0,481,0.9521829521829522,<=>
4153,ZMO1_ZMO1138,b4171,38.246,285,168,4,13,291,13,295,6.18e-57,183.0,312,0.9134615384615384,<=>
4154,ZMO1_ZMO1139,b0077,48.947,570,279,6,5,567,4,568,0.0,560.0,595,0.957983193277311,<=>
4160,ZMO1_ZMO1140,b0078,41.509,159,90,3,9,166,2,158,3.5999999999999997e-34,115.0,170,0.9352941176470588,<=>
4164,ZMO1_ZMO1142,b0888,54.984,311,129,6,8,310,7,314,3.67e-117,338.0,318,0.9779874213836478,<=>
4168,ZMO1_ZMO1145,b3936,42.647,68,35,2,1,68,1,64,3.03e-13,55.8,75,0.9066666666666666,<=>
4170,ZMO1_ZMO1146,b0180,49.624,133,67,0,14,146,8,140,9.16e-43,136.0,158,0.8417721518987342,<=>
4177,ZMO1_ZMO1150,b0173,51.169,385,175,4,5,376,2,386,9.61e-128,370.0,388,0.9922680412371134,<=>
4180,ZMO1_ZMO1152,b0174,48.347,242,123,1,8,247,4,245,7.07e-77,230.0,248,0.9758064516129032,<=>
4181,ZMO1_ZMO1153,b0172,48.876,178,91,0,6,183,6,183,2.1e-53,165.0,185,0.9621621621621622,<=>
4182,ZMO1_ZMO1154,b0171,45.957,235,127,0,4,238,6,240,8.32e-72,216.0,242,0.9710743801652892,<=>
4184,ZMO1_ZMO1155,b0170,45.395,304,139,8,1,303,1,278,2.08e-65,204.0,307,0.990228013029316,<=>
4185,ZMO1_ZMO1156,b0169,56.17,235,102,1,3,236,1,235,1.1899999999999999e-94,275.0,250,0.94,<=>
4210,ZMO1_ZMO1163,b3724,33.645,214,138,3,9,220,9,220,5.81e-37,127.0,237,0.9029535864978903,<=>
4211,ZMO1_ZMO1164,b0399,49.115,226,115,0,3,228,2,227,2.34e-76,227.0,231,0.9783549783549783,<=>
4241,ZMO1_ZMO1166,b2699,67.29,321,105,0,17,337,6,326,2.92e-167,468.0,354,0.9067796610169492,<=>
4242,ZMO1_ZMO1171,b1107,30.0,340,214,11,1,330,1,326,4.54e-37,133.0,344,0.9883720930232558,<=>
4244,ZMO1_ZMO1172,b1745,42.623,427,237,3,5,423,5,431,4.09e-114,338.0,424,1.0070754716981132,<=>
4301,ZMO1_ZMO1179,b2785,29.459,370,228,11,45,397,79,432,5.33e-34,128.0,397,0.9319899244332494,<=>
4304,ZMO1_ZMO1180,b4167,32.225,481,277,14,33,474,25,495,2.03e-47,168.0,484,0.993801652892562,<=>
4305,ZMO1_ZMO1182,b1208,34.686,271,156,9,10,274,9,264,2.09e-30,112.0,282,0.9609929078014184,<=>
4312,ZMO1_ZMO1187,b3635,42.491,273,150,5,1,270,1,269,4.71e-68,209.0,270,1.011111111111111,<=>
4314,ZMO1_ZMO1188,b3833,44.898,245,129,3,2,241,7,250,2.66e-68,208.0,242,1.012396694214876,<=>
4319,ZMO1_ZMO1190,b3639,42.506,407,220,7,5,405,3,401,4.9499999999999996e-92,280.0,417,0.9760191846522782,<=>
4320,ZMO1_ZMO1191,b3640,42.0,150,82,4,1,145,1,150,1.53e-29,102.0,146,1.0273972602739727,<=>
4321,ZMO1_ZMO1192,b0826,40.574,244,143,2,3,246,4,245,1.12e-59,186.0,252,0.9682539682539683,<=>
4331,ZMO1_ZMO1195,b3059,38.35,206,113,2,3,208,1,192,7.290000000000001e-32,112.0,212,0.9716981132075472,<=>
4332,ZMO1_ZMO1196,b1828,44.393,428,237,1,15,441,5,432,1.15e-116,347.0,470,0.9106382978723404,<=>
4349,ZMO1_ZMO1200,b4090,38.298,141,87,0,11,151,2,142,8.87e-35,115.0,157,0.8980891719745223,<=>
4350,ZMO1_ZMO1201,b2551,53.957,417,183,3,12,426,7,416,6.59e-147,421.0,429,0.972027972027972,<=>
4351,ZMO1_ZMO1202,b0413,45.205,146,79,1,1,145,1,146,2.09e-41,132.0,156,0.9358974358974359,<=>
4352,ZMO1_ZMO1203,b2532,33.333,234,148,5,8,235,7,238,3.54e-31,112.0,243,0.9629629629629629,<=>
4364,ZMO1_ZMO1209,b3747,46.538,621,330,2,27,646,3,622,0.0,578.0,652,0.9524539877300614,<=>
4365,ZMO1_ZMO1211,b3500,38.928,429,257,4,24,448,23,450,1.05e-98,300.0,448,0.9575892857142857,<=>
4374,ZMO1_ZMO1212,b4025,40.672,536,273,10,8,502,10,541,1.26e-124,372.0,507,1.057199211045365,<=>
4385,ZMO1_ZMO2011,b4410,41.026,39,21,1,2,40,4,40,4.25e-06,35.4,44,0.8863636363636364,<=>
4387,ZMO1_ZMO1218,b3839,36.22,254,154,5,13,262,4,253,9.21e-51,164.0,262,0.9694656488549618,<=>
4391,ZMO1_ZMO1222,b1093,57.377,244,104,0,2,245,1,244,4.68e-93,271.0,245,0.9959183673469387,<=>
4408,ZMO1_ZMO1223,b1092,43.854,301,164,2,3,302,5,301,1.1799999999999998e-67,211.0,311,0.9678456591639871,<=>
4410,ZMO1_ZMO1226,b4202,60.563,71,27,1,1,71,1,70,1.82e-26,89.4,74,0.9594594594594594,<=>
4412,ZMO1_ZMO1228,b1325,42.947,319,180,1,5,321,2,320,1.35e-83,253.0,331,0.9637462235649547,<=>
4414,ZMO1_ZMO1231,b2892,35.866,566,336,14,32,583,22,574,7.77e-93,293.0,586,0.9658703071672355,<=>
4416,ZMO1_ZMO1233,b2049,48.847,477,231,5,2,470,6,477,8.74e-157,450.0,470,1.0148936170212766,<=>
4417,ZMO1_ZMO1234,b0420,50.958,626,291,7,6,628,7,619,0.0,620.0,649,0.9645608628659477,<=>
4420,ZMO1_ZMO1236,b1478,79.464,336,69,0,1,336,1,336,0.0,506.0,337,0.9970326409495549,<=>
4437,ZMO1_ZMO1237,b1380,50.151,331,163,2,1,331,1,329,5.37e-122,351.0,331,1.0,<=>
4442,ZMO1_ZMO1240,b0755,55.556,225,97,1,4,225,6,230,1.6000000000000001e-87,256.0,228,0.9868421052631579,<=>
4445,ZMO1_ZMO1246,b4506,51.22,41,20,0,8,48,1,41,2.68e-10,46.6,48,0.8541666666666666,<=>
4448,ZMO1_ZMO1254,b2195,29.87,154,107,1,10,162,13,166,8.52e-22,84.3,176,0.875,<=>
4449,ZMO1_ZMO1255,b2196,43.311,598,325,6,54,642,53,645,1.86e-147,439.0,648,0.9228395061728395,<=>
4452,ZMO1_ZMO1258,b2199,45.249,221,119,1,3,223,7,225,7.26e-60,186.0,238,0.9285714285714286,<=>
4462,ZMO1_ZMO1261,b0936,26.042,288,196,7,56,336,29,306,5.61e-23,94.7,352,0.8181818181818182,<=>
4463,ZMO1_ZMO1262,b0934,48.971,243,123,1,29,270,14,256,7.23e-75,226.0,277,0.8772563176895307,<=>
4467,ZMO1_ZMO1263,b0933,54.783,230,103,1,8,236,14,243,2.85e-78,233.0,240,0.9583333333333334,<=>
4560,ZMO1_ZMO1264,b4478,31.186,388,224,12,1,379,1,354,2.86e-44,154.0,393,0.9872773536895675,<=>
4563,ZMO1_ZMO1267,b2507,55.513,526,228,3,6,526,1,525,0.0,595.0,526,1.0,<=>
4568,ZMO1_ZMO1270,b3617,34.218,377,237,5,34,402,25,398,1.0499999999999998e-68,219.0,403,0.9354838709677419,<=>
4571,ZMO1_ZMO1272,b1746,48.253,458,227,4,6,457,18,471,4.92e-149,431.0,469,0.976545842217484,<=>
4587,ZMO1_ZMO1277,b1097,33.784,296,177,4,39,317,37,330,1.3199999999999999e-48,163.0,323,0.9164086687306502,<=>
4588,ZMO1_ZMO1278,b1095,51.551,419,193,5,2,419,4,413,2.3e-132,384.0,420,0.9976190476190476,<=>
4590,ZMO1_ZMO1279,b1094,60.256,78,31,0,1,78,1,78,2.79e-29,96.7,78,1.0,<=>
4592,ZMO1_ZMO1283,b2151,34.304,309,194,6,29,333,1,304,4.46e-41,145.0,374,0.8262032085561497,<=>
4607,ZMO1_ZMO1288,b0845,25.691,362,252,7,12,360,21,378,3.58e-23,96.7,373,0.9705093833780161,<=>
4608,ZMO1_ZMO1289,b1195,40.476,84,47,2,1,81,1,84,2.33e-10,48.9,82,1.024390243902439,<=>
4613,ZMO1_ZMO1295,b2777,30.924,249,106,13,5,216,3,222,2.7e-16,71.6,217,1.1474654377880185,<=>
4621,ZMO1_ZMO1307,b4122,31.67,521,307,17,15,505,45,546,3.51e-62,209.0,507,1.0276134122287968,<=>
4630,ZMO1_ZMO1313,b0052,36.308,325,203,3,4,326,7,329,1.1499999999999999e-60,194.0,335,0.9701492537313433,<=>
4631,ZMO1_ZMO1314,b0051,35.115,262,160,6,16,272,7,263,4.3899999999999995e-40,137.0,278,0.9424460431654677,<=>
4633,ZMO1_ZMO1317,b2984,43.062,209,118,1,28,235,23,231,3.9899999999999997e-60,187.0,256,0.81640625,<=>
4636,ZMO1_ZMO1318,b2986,43.379,219,123,1,13,231,7,224,6.699999999999999e-61,188.0,240,0.9125,<=>
4641,ZMO1_ZMO1321,b2508,56.224,482,203,4,7,484,9,486,1.27e-179,509.0,485,0.9938144329896907,<=>
4648,ZMO1_ZMO1322,b3912,42.478,226,127,2,5,230,4,226,1.4200000000000001e-43,144.0,235,0.9617021276595744,<=>
4700,ZMO1_ZMO1325,b3205,36.842,285,172,3,20,303,3,280,5.71e-56,180.0,323,0.8823529411764706,<=>
4718,ZMO1_ZMO1334,b1056,35.326,184,112,3,14,197,8,184,1.01e-30,108.0,204,0.9019607843137255,<=>
4719,ZMO1_ZMO1335,b1004,55.051,198,86,3,1,197,1,196,8.449999999999999e-68,203.0,200,0.99,<=>
4758,ZMO1_ZMO1337,b3439,40.435,230,130,4,1,228,1,225,2.1099999999999998e-54,171.0,235,0.9787234042553191,<=>
4766,ZMO1_ZMO1341,b2475,46.732,306,142,5,1,304,1,287,2.26e-88,263.0,306,1.0,<=>
4767,ZMO1_ZMO1344,b3012,43.542,271,148,3,9,278,7,273,1.36e-78,236.0,281,0.9644128113879004,<=>
4774,ZMO1_ZMO1345,b0932,47.29,867,442,6,9,862,5,869,0.0,780.0,867,1.0,<=>
4775,ZMO1_ZMO1346,b1959,28.682,258,157,9,28,275,18,258,9.97e-05,40.0,318,0.8113207547169812,<=>
4777,ZMO1_ZMO1348,b0168,52.016,248,117,2,18,263,2,249,3.2399999999999997e-90,265.0,276,0.8985507246376812,<=>
4783,ZMO1_ZMO1352,b0786,43.498,223,122,2,24,242,12,234,1.26e-54,172.0,242,0.9214876033057852,<=>
4789,ZMO1_ZMO1355,b3352,44.127,630,341,5,1,621,1,628,0.0,531.0,621,1.0144927536231885,<=>
4929,ZMO1_ZMO1358,b0023,41.379,87,51,0,1,87,1,87,6.17e-15,60.8,87,1.0,<=>
4935,ZMO1_ZMO1364,b3867,39.602,452,246,10,17,453,18,457,3.45e-105,317.0,453,0.9977924944812362,<=>
4952,ZMO1_ZMO1366,b3296,41.429,210,113,6,1,204,1,206,2.6e-41,136.0,204,1.0294117647058822,<=>
4971,ZMO1_ZMO1375,b2567,36.019,211,128,3,26,231,2,210,9.890000000000001e-37,126.0,246,0.8577235772357723,<=>
5004,ZMO1_ZMO1384,b2566,38.851,296,178,3,8,301,2,296,3.19e-61,194.0,306,0.9673202614379085,<=>
5043,ZMO1_ZMO1388,b3447,37.243,486,275,13,29,501,46,514,6.13e-78,254.0,563,0.8632326820603907,<=>
5045,ZMO1_ZMO1393,b4261,23.547,344,248,5,7,349,3,332,1.25e-14,71.6,403,0.8535980148883374,<=>
5046,ZMO1_ZMO1394,b4262,22.636,349,255,7,23,361,15,358,2.82e-18,82.0,364,0.9587912087912088,<=>
5047,ZMO1_ZMO1400,b2981,39.894,376,207,7,16,385,28,390,6.779999999999999e-83,255.0,385,0.9766233766233766,<=>
5048,ZMO1_ZMO1401,b1749,35.878,262,158,5,3,254,2,263,8.17e-51,164.0,261,1.003831417624521,<=>
5049,ZMO1_ZMO1402,b0156,37.5,104,64,1,13,115,11,114,2.9999999999999994e-23,84.0,115,0.9043478260869565,<=>
5058,ZMO1_ZMO1407,b2319,39.706,340,195,6,2,338,4,336,4.0900000000000003e-72,224.0,341,0.9970674486803519,<=>
5064,ZMO1_ZMO2019,b3337,40.385,52,30,1,1,51,1,52,3.7e-06,37.0,57,0.9122807017543859,<=>
5065,ZMO1_ZMO1410,b3336,53.947,152,69,1,1,152,1,151,1.4e-55,169.0,163,0.9325153374233128,<=>
5066,ZMO1_ZMO1411,b0683,42.063,126,72,1,8,132,6,131,8.45e-30,102.0,143,0.8811188811188811,<=>
5070,ZMO1_ZMO1417,b0797,49.867,375,186,2,6,379,1,374,3.33e-121,358.0,458,0.8187772925764192,<=>
5079,ZMO1_ZMO1419,b4040,33.449,287,169,4,32,307,9,284,5.7e-35,125.0,318,0.9025157232704403,<=>
5081,ZMO1_ZMO1420,b0523,58.71,155,64,0,17,171,10,164,1.48e-52,162.0,179,0.8659217877094972,<=>
5082,ZMO1_ZMO1421,b0522,35.447,347,191,9,10,354,3,318,1.16e-45,157.0,362,0.9585635359116023,<=>
5090,ZMO1_ZMO1424,b2592,57.643,857,358,3,1,855,1,854,0.0,1001.0,864,0.9918981481481481,<=>
5099,ZMO1_ZMO1428,b2086,23.551,276,194,8,28,296,27,292,9.61e-05,40.0,297,0.9292929292929293,<=>
5110,ZMO1_ZMO1432,b1645,23.731,670,443,18,4,648,17,643,3.73e-23,101.0,676,0.9911242603550295,<=>
5112,ZMO1_ZMO1435,b0642,43.584,865,456,12,6,845,1,858,0.0,731.0,846,1.0224586288416075,<=>
5125,ZMO1_ZMO1444,b3559,36.744,694,403,13,4,671,6,689,1.09e-123,380.0,682,1.0175953079178885,<=>
5126,ZMO1_ZMO1446,b3560,66.667,285,92,1,3,284,5,289,8.720000000000001e-144,403.0,290,0.9827586206896551,<=>
5129,ZMO1_ZMO1449,b1542,38.462,468,270,11,20,480,4,460,1.1e-99,306.0,503,0.9304174950298211,<=>
5133,ZMO1_ZMO1450,b0708,34.908,487,268,13,8,467,5,469,7.11e-85,266.0,469,1.0383795309168444,<=>
5134,ZMO1_ZMO1452,b1657,38.298,329,202,1,26,354,7,334,4.09e-73,231.0,409,0.80440097799511,<=>
5150,ZMO1_ZMO1455,b1158,49.162,179,87,2,1,179,1,175,5.45e-52,162.0,198,0.9040404040404041,<=>
5155,ZMO1_ZMO1456,b3823,30.22,182,106,6,19,198,16,178,1.52e-11,58.5,218,0.8348623853211009,<=>
5157,ZMO1_ZMO1457,b3667,24.409,381,235,14,24,372,36,395,4.42e-09,55.1,424,0.8985849056603774,<=>
5162,ZMO1_ZMO1465,b3110,66.821,431,139,2,15,441,12,442,0.0,587.0,442,0.9751131221719457,<=>
5168,ZMO1_ZMO1466,b0349,24.0,300,166,9,10,266,6,286,2.87e-08,50.4,269,1.1152416356877324,<=>
5171,ZMO1_ZMO1471,b3871,55.39,603,267,2,3,604,5,606,0.0,665.0,605,0.996694214876033,<=>
5188,ZMO1_ZMO1479,b1698,30.279,251,161,8,68,310,66,310,2.1200000000000003e-21,89.4,310,0.8096774193548387,<=>
5190,ZMO1_ZMO1480,b0041,26.953,256,173,6,1,244,1,254,1.83e-15,70.9,249,1.0281124497991967,<=>
5193,ZMO1_ZMO1481,b0728,51.015,394,184,1,1,394,1,385,5.98e-133,384.0,398,0.9899497487437185,<=>
5200,ZMO1_ZMO1485,b0160,28.571,497,270,15,9,436,13,493,1.49e-41,151.0,446,1.1143497757847534,<=>
5215,ZMO1_ZMO1488,b1215,46.816,267,134,2,27,291,21,281,6.61e-86,256.0,292,0.9143835616438356,<=>
5216,ZMO1_ZMO1489,b0918,37.603,242,128,8,1,236,1,225,1.26e-39,135.0,266,0.9097744360902256,<=>
5219,ZMO1_ZMO1496,b3956,33.15,911,534,22,12,885,11,883,2.48e-124,394.0,885,1.0293785310734462,<=>
5236,ZMO1_ZMO1498,b1103,39.286,112,68,0,11,122,3,114,1.75e-19,74.7,125,0.896,<=>
5238,ZMO1_ZMO1500,b2025,43.922,255,137,2,3,251,2,256,6.31e-65,200.0,255,1.0,<=>
5240,ZMO1_ZMO1501,b2024,33.878,245,148,6,6,241,1,240,4.17e-36,125.0,250,0.98,<=>
5243,ZMO1_ZMO1502,b2023,36.842,209,111,8,8,210,2,195,4.18e-30,107.0,213,0.9812206572769953,<=>
5246,ZMO1_ZMO1507,b4226,52.299,174,83,0,1,174,1,174,1.6000000000000002e-66,198.0,177,0.9830508474576272,<=>
5247,ZMO1_ZMO1508,b2514,41.889,413,232,3,4,408,3,415,9.750000000000001e-116,342.0,419,0.9856801909307876,<=>
5248,ZMO1_ZMO1509,b1211,57.102,352,145,4,8,356,8,356,6.36e-130,373.0,358,0.9832402234636871,<=>
5250,ZMO1_ZMO1510,b1212,36.842,247,143,7,18,258,7,246,2.5e-38,133.0,286,0.8636363636363636,<=>
5253,ZMO1_ZMO1512,b0914,35.135,481,304,5,114,591,104,579,3.8399999999999996e-91,290.0,595,0.8084033613445378,<=>
5345,ZMO1_ZMO1513,b1713,31.514,806,511,17,1,783,1,788,1.14e-134,416.0,789,1.0215462610899873,<=>
5346,ZMO1_ZMO1514,b1714,52.571,350,142,5,9,358,1,326,9.050000000000001e-129,370.0,374,0.9358288770053476,<=>
5347,ZMO1_ZMO1515,b1716,57.627,118,50,0,1,118,1,118,7.540000000000001e-37,119.0,125,0.944,<=>
5348,ZMO1_ZMO1516,b1717,40.625,64,38,0,1,64,1,64,2.46e-06,37.7,67,0.9552238805970149,<=>
5351,ZMO1_ZMO1519,b1207,55.128,312,138,2,1,311,4,314,5.46e-121,347.0,311,1.0032154340836013,<=>
5376,ZMO1_ZMO1528,b2075,55.739,1028,448,4,3,1024,12,1038,0.0,1085.0,1032,0.9961240310077519,<=>
5383,ZMO1_ZMO1529,b2074,39.167,360,215,2,61,416,30,389,1.68e-83,259.0,440,0.8181818181818182,<=>
5391,ZMO1_ZMO1530,b3197,39.815,324,187,4,17,336,8,327,5.28e-76,234.0,336,0.9642857142857143,<=>
5396,ZMO1_ZMO1538,b0184,42.419,1075,562,16,6,1053,6,1050,0.0,792.0,1174,0.9156729131175468,<=>
5397,ZMO1_ZMO1541,b3409,31.843,738,354,20,20,636,6,715,1.4299999999999998e-91,297.0,641,1.1513260530421217,<=>
5409,ZMO1_ZMO1551,b2020,39.206,403,236,4,30,429,32,428,2.4699999999999997e-89,275.0,430,0.9372093023255814,<=>
5410,ZMO1_ZMO1552,b0416,30.597,134,83,3,19,152,12,135,2.87e-12,57.8,157,0.8535031847133758,<=>
5411,ZMO1_ZMO1553,b0417,30.565,301,199,7,24,320,27,321,1.15e-30,115.0,321,0.9376947040498442,<=>
5413,ZMO1_ZMO1554,b2946,29.339,242,161,5,12,246,3,241,6.909999999999999e-23,90.9,256,0.9453125,<=>
5414,ZMO1_ZMO1557,b2312,41.564,486,243,16,37,492,2,476,3.0099999999999995e-104,318.0,508,0.9566929133858267,<=>
5425,ZMO1_ZMO1562,b2830,35.256,156,98,2,1,155,2,155,1.31e-28,100.0,155,1.0064516129032257,<=>
5427,ZMO1_ZMO1563,b1722,21.245,273,180,9,52,319,5,247,7.51e-07,46.6,327,0.8348623853211009,<=>
5428,ZMO1_ZMO1564,b0751,27.317,205,121,3,4,181,25,228,4.55e-17,73.6,188,1.0904255319148937,<=>
5429,ZMO1_ZMO1566,b1582,42.424,99,56,1,3,101,5,102,4.65e-18,70.1,107,0.9252336448598131,<=>
5432,ZMO1_ZMO1569,b0902,45.148,237,128,1,25,259,5,241,1.75e-77,232.0,263,0.9011406844106464,<=>
5438,ZMO1_ZMO1570,b0903,65.147,746,249,4,31,766,12,756,0.0,1014.0,771,0.9675745784695201,<=>
5445,ZMO1_ZMO1572,b0734,27.838,370,221,8,8,337,7,370,1.25e-38,138.0,340,1.088235294117647,<=>
5447,ZMO1_ZMO1573,b2431,36.364,275,168,6,32,305,28,296,4.72e-49,162.0,309,0.889967637540453,<=>
5449,ZMO1_ZMO1574,b1328,41.946,298,173,0,3,300,1,298,7.4999999999999995e-93,275.0,304,0.9802631578947368,<=>
5502,ZMO1_ZMO1577,b3662,38.583,381,232,1,20,400,18,396,3.63e-87,267.0,406,0.9384236453201971,<=>
5528,ZMO1_ZMO1583,b3699,56.638,821,321,10,8,812,3,804,0.0,874.0,812,1.0110837438423645,<=>
5531,ZMO1_ZMO1584,b3700,26.509,381,245,11,1,372,1,355,2.0099999999999997e-23,97.1,376,1.0132978723404256,<=>
5533,ZMO1_ZMO1588,b4058,61.058,945,360,5,2,943,1,940,0.0,1167.0,946,0.9989429175475687,<=>
5685,ZMO1_ZMO1592,b4053,31.322,348,219,9,11,341,8,352,1.85e-33,124.0,349,0.997134670487106,<=>
5687,ZMO1_ZMO1596,b3589,63.446,383,140,0,1,383,1,383,0.0,504.0,383,1.0,<=>
5693,ZMO1_ZMO1601,b0214,62.143,140,53,0,9,148,3,142,1.13e-60,182.0,156,0.8974358974358975,<=>
5696,ZMO1_ZMO1608,b2779,62.645,431,154,3,1,426,1,429,0.0,518.0,429,1.0046620046620047,<=>
5699,ZMO1_ZMO1615,b3181,49.677,155,75,3,7,158,4,158,1.68e-41,133.0,158,0.9810126582278481,<=>
5702,ZMO1_ZMO1617,b0033,60.557,1113,389,11,1,1106,1,1070,0.0,1310.0,1110,1.0027027027027027,<=>
5706,ZMO1_ZMO1618,b0032,51.715,379,176,4,14,389,4,378,1.66e-134,387.0,390,0.9717948717948718,<=>
5709,ZMO1_ZMO1622,b3066,36.979,576,322,14,7,570,5,551,1.25e-108,336.0,628,0.9171974522292994,<=>
5714,ZMO1_ZMO1624,b3765,45.2,500,261,5,2,498,3,492,1.33e-135,399.0,504,0.9920634920634921,<=>
5716,ZMO1_ZMO1627,b3865,42.021,188,100,3,20,204,9,190,6.09e-44,143.0,212,0.8867924528301887,<=>
5719,ZMO1_ZMO1631,b0150,34.156,729,423,18,53,751,38,739,5.9e-121,377.0,763,0.9554390563564875,<=>
5728,ZMO1_ZMO1632,b2472,39.211,380,208,8,8,375,6,374,3.09e-87,265.0,376,1.0106382978723405,<=>
5733,ZMO1_ZMO2023,b2813,26.7,397,230,14,21,409,10,353,1.9600000000000002e-29,115.0,443,0.8961625282167043,<=>
5735,ZMO1_ZMO1639,b1069,37.137,517,309,8,13,526,2,505,1.8299999999999998e-90,284.0,537,0.962756052141527,<=>
5736,ZMO1_ZMO1640,b3384,42.121,330,186,2,8,337,6,330,3.09e-93,278.0,341,0.967741935483871,<=>
5737,ZMO1_ZMO1642,b1640,32.791,369,227,7,4,362,7,364,3.45e-45,156.0,365,1.010958904109589,<=>
5738,ZMO1_ZMO1643,b1637,45.939,394,192,5,6,382,4,393,2.8199999999999997e-119,350.0,409,0.9633251833740831,<=>
5739,ZMO1_ZMO1644,b3652,40.582,653,344,14,15,639,13,649,7.12e-133,404.0,692,0.9436416184971098,<=>
5744,ZMO1_ZMO1646,b1114,39.142,1142,654,18,38,1166,35,1148,0.0,763.0,1167,0.9785775492716366,<=>
5748,ZMO1_ZMO1647,b0142,31.169,154,77,5,5,155,6,133,4.39e-13,60.8,183,0.8415300546448088,<=>
5751,ZMO1_ZMO1651,b2829,31.503,765,479,16,15,759,1,740,2.82e-100,323.0,762,1.0039370078740157,<=>
5760,ZMO1_ZMO1654,b2232,34.413,247,140,5,24,262,8,240,1.67e-44,147.0,263,0.9391634980988594,<=>
5768,ZMO1_ZMO1659,b3178,57.699,617,255,4,35,649,10,622,0.0,716.0,662,0.93202416918429,<=>
5772,ZMO1_ZMO1661,b0243,42.067,416,237,1,14,425,1,416,9.29e-107,319.0,428,0.9719626168224299,<=>
5775,ZMO1_ZMO1664,b0636,31.25,160,86,6,1,141,1,155,7.3e-18,72.4,142,1.1267605633802817,<=>
5786,ZMO1_ZMO1677,b2961,38.079,302,166,7,9,298,5,297,9.98e-71,222.0,373,0.8096514745308311,<=>
5788,ZMO1_ZMO1678,b2599,30.556,324,195,9,26,330,63,375,3.4599999999999998e-34,126.0,337,0.9614243323442137,<=>
5790,ZMO1_ZMO1681,b0847,29.663,563,366,10,10,558,8,554,9.77e-69,229.0,561,1.0035650623885919,<=>
5794,ZMO1_ZMO1683,b2957,43.807,331,170,4,40,362,23,345,2.12e-82,252.0,366,0.9043715846994536,<=>
5796,ZMO1_ZMO1684,b0907,23.196,388,232,18,16,376,6,354,0.000427,38.9,386,1.005181347150259,<=>
5802,ZMO1_ZMO1687,b4177,50.0,428,210,4,3,427,4,430,1.99e-144,416.0,429,0.9976689976689976,<=>
5804,ZMO1_ZMO1689,b0512,32.723,437,265,12,1,416,1,429,1.24e-60,201.0,446,0.9798206278026906,<=>
5809,ZMO1_ZMO1692,b1288,48.263,259,133,1,3,260,2,260,1.9099999999999999e-91,268.0,268,0.9664179104477612,<=>
5820,ZMO1_ZMO1693,b2329,55.71,359,148,3,1,356,1,351,9.06e-135,385.0,358,1.0027932960893855,<=>
5830,ZMO1_ZMO1703,b2907,34.358,358,226,3,6,358,2,355,1.8e-53,179.0,405,0.8839506172839506,<=>
5834,ZMO1_ZMO1705,b0492,25.874,286,195,7,19,303,15,284,6.11e-17,76.3,304,0.9407894736842105,<=>
5838,ZMO1_ZMO1708,b2564,58.228,237,98,1,7,242,6,242,3.08e-92,269.0,256,0.92578125,<=>
5839,ZMO1_ZMO1709,b2563,36.923,130,76,4,2,131,3,126,2.49e-20,77.4,134,0.9701492537313433,<=>
5840,ZMO1_ZMO1710,b2568,34.343,297,129,16,8,267,44,311,9.310000000000001e-27,103.0,292,1.0171232876712328,<=>
5852,ZMO1_ZMO1719,b0394,25.733,307,192,14,11,294,5,298,1.39e-10,57.8,301,1.0199335548172757,<=>
5857,ZMO1_ZMO1722,b0356,65.312,369,128,0,1,369,1,369,5.6000000000000005e-173,483.0,369,1.0,<=>
5872,ZMO1_ZMO1723,b2593,35.776,232,138,5,21,252,22,242,3.29e-34,120.0,252,0.9206349206349206,<=>
5873,ZMO1_ZMO1724,b3189,49.415,427,206,4,1,426,1,418,9.34e-139,400.0,426,1.0023474178403755,<=>
5874,ZMO1_ZMO1725,b0881,54.902,102,42,1,6,107,9,106,9.31e-35,112.0,107,0.9532710280373832,<=>
5875,ZMO1_ZMO1727,b2379,55.385,390,174,0,5,394,10,399,9.42e-166,468.0,403,0.967741935483871,<=>
5889,ZMO1_ZMO1732,b0605,37.952,166,96,2,20,178,14,179,9.29e-36,120.0,180,0.9222222222222223,<=>
5891,ZMO1_ZMO1733,b3961,38.754,289,176,1,7,295,2,289,2.36e-62,197.0,313,0.9233226837060703,<=>
5923,ZMO1_ZMO1738,b2125,32.558,258,141,7,3,257,2,229,1.13e-35,124.0,266,0.9699248120300752,<=>
5953,ZMO1_ZMO1741,b2569,59.432,599,242,1,4,602,1,598,0.0,719.0,602,0.9950166112956811,<=>
