,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4758,b2830,ZCP4_1598,35.256,156,98,2,2,155,1,155,6.93e-29,100.0,176,0.8863636363636364,<=>
4764,b2835,ZCP4_1138,25.505,396,204,15,21,357,18,381,8e-16,74.3,397,0.9974811083123426,<=>
4767,b2838,ZCP4_1402,32.802,439,243,15,1,415,2,412,4.81e-57,189.0,420,1.0452380952380953,<=>
4774,b2840,ZCP4_0902,44.348,230,127,1,1,230,1,229,9.25e-64,194.0,230,1.0,<=>
4809,b2883,ZCP4_0376,48.019,429,216,5,9,436,3,425,3.59e-142,409.0,439,0.9772209567198178,<=>
4816,b2891,ZCP4_1047,51.705,352,169,1,11,361,9,360,1.07e-124,360.0,365,0.9643835616438357,<=>
4818,b2892,ZCP4_0105,36.219,566,334,15,22,574,32,583,3.58e-93,293.0,577,0.9809358752166378,<=>
4819,b2894,ZCP4_0685,39.073,302,161,6,3,296,12,298,2.55e-56,180.0,298,1.0134228187919463,<=>
4837,b2907,ZCP4_1459,34.358,358,226,3,2,355,6,358,9.629999999999999e-54,179.0,392,0.9132653061224489,<=>
4839,b2912,ZCP4_1032,32.584,178,110,4,1,175,39,209,1.08e-19,79.0,182,0.978021978021978,<=>
4844,b2916,ZCP4_1235,37.193,285,173,3,5,286,3,284,1.31e-53,173.0,297,0.9595959595959596,<=>
4853,b2922,ZCP4_0969,26.953,256,153,8,1,233,13,257,5.51e-14,65.5,246,1.0406504065040652,<=>
4854,b2923,ZCP4_1236,35.323,201,130,0,5,205,8,208,1.76e-37,125.0,211,0.95260663507109,<=>
4859,b2926,ZCP4_1067,46.907,388,189,7,10,382,11,396,1.9e-105,312.0,387,1.0025839793281655,<=>
4864,b2935,ZCP4_1069,50.377,663,304,12,5,658,6,652,0.0,633.0,663,1.0,<=>
4870,b2942,ZCP4_0980,53.47,389,169,4,2,380,3,389,1.42e-130,376.0,384,1.0130208333333333,<=>
4871,b2943,ZCP4_0965,33.258,442,283,6,20,454,34,470,1.4799999999999999e-68,223.0,464,0.9525862068965517,<=>
4879,b2946,ZCP4_1602,29.018,224,149,5,3,223,12,228,4.59e-20,82.4,243,0.9218106995884774,<=>
4880,b2947,ZCP4_1268,41.456,316,180,4,2,315,3,315,1.9699999999999998e-81,246.0,316,1.0,<=>
4881,b2948,ZCP4_0921,30.682,176,117,1,12,187,18,188,1.25e-31,109.0,187,0.9411764705882353,<=>
4883,b2951,ZCP4_1097,36.444,225,129,4,8,230,20,232,3.3100000000000003e-35,121.0,234,0.9615384615384616,<=>
4886,b2954,ZCP4_1204,42.051,195,104,4,3,193,17,206,1.78e-38,127.0,197,0.9898477157360406,<=>
4887,b2955,ZCP4_1205,38.701,385,204,9,6,372,18,388,2.92e-74,232.0,378,1.0185185185185186,<=>
4889,b2957,ZCP4_1479,44.479,317,171,3,23,337,40,353,6.649999999999999e-90,270.0,348,0.9109195402298851,<=>
4890,b2960,ZCP4_1092,32.444,225,148,4,16,238,9,231,5.34e-33,115.0,239,0.9414225941422594,<=>
4891,b2961,ZCP4_1485,38.079,302,166,7,5,297,9,298,3.8500000000000005e-71,222.0,350,0.8628571428571429,<=>
4896,b2979,ZCP4_0311,28.139,462,285,11,43,473,31,476,3.6399999999999997e-40,147.0,499,0.9258517034068137,<=>
4898,b2981,ZCP4_1731,39.894,376,207,7,28,390,16,385,3.21e-83,255.0,390,0.9641025641025641,<=>
4901,b2984,ZCP4_0034,40.611,229,133,2,5,231,8,235,1.7199999999999999e-60,187.0,252,0.9087301587301587,<=>
4905,b2986,ZCP4_0033,43.379,219,123,1,7,224,13,231,2.34e-61,188.0,230,0.9521739130434783,<=>
4911,b3003,ZCP4_0952,55.986,284,125,0,6,289,50,333,2.69e-112,324.0,294,0.9659863945578231,<=>
4929,b3006,ZCP4_1081,38.496,226,137,2,2,225,8,233,2.24e-42,140.0,244,0.9262295081967213,<=>
4935,b3011,ZCP4_1399,61.917,386,145,1,1,386,1,384,5.27e-177,494.0,387,0.9974160206718347,<=>
4937,b3012,ZCP4_0012,43.911,271,147,3,7,273,9,278,4.6800000000000003e-79,237.0,275,0.9854545454545455,<=>
4944,b3019,ZCP4_0271,41.141,666,377,7,18,671,24,686,3.7000000000000003e-169,501.0,752,0.8856382978723404,<=>
4950,b3025,ZCP4_0994,46.33,218,117,0,1,218,1,218,4.23e-63,192.0,219,0.9954337899543378,<=>
4969,b3030,ZCP4_0863,42.925,636,338,14,5,620,17,647,4.04e-156,460.0,630,1.0095238095238095,<=>
4978,b3057,ZCP4_0214,39.759,249,142,4,17,264,15,256,1.97e-57,181.0,273,0.9120879120879121,<=>
4980,b3059,ZCP4_0138,38.35,206,113,2,1,192,3,208,3.3e-32,112.0,205,1.0048780487804878,<=>
4991,b3064,ZCP4_1278,43.114,334,182,2,3,331,11,341,8.07e-97,287.0,337,0.9910979228486647,<=>
4993,b3066,ZCP4_1539,36.979,576,322,14,5,551,7,570,5.630000000000001e-109,336.0,581,0.9913941480206541,<=>
5013,b3093,ZCP4_1832,25.594,379,260,5,11,388,21,378,1.0700000000000001e-29,115.0,432,0.8773148148148148,<=>
5026,b3110,ZCP4_1674,66.821,431,139,2,12,442,15,441,0.0,587.0,443,0.9729119638826185,<=>
5040,b3124,ZCP4_1167,50.135,371,183,1,1,369,1,371,8.69e-115,335.0,381,0.973753280839895,<=>
5045,b3137,ZCP4_1826,38.112,286,177,0,1,286,1,286,5.76e-71,217.0,286,1.0,<=>
5047,b3146,ZCP4_1408,45.07,284,146,6,3,283,10,286,4.94e-72,219.0,286,0.993006993006993,<=>
5049,b3156,ZCP4_0268,30.435,161,99,7,9,159,10,167,5.37e-10,51.6,167,0.9640718562874252,<=>
5053,b3159,ZCP4_1257,33.84,263,157,5,4,261,10,260,3.37e-44,149.0,292,0.9006849315068494,<=>
5056,b3164,ZCP4_0729,54.532,684,309,2,7,690,7,688,0.0,706.0,711,0.9620253164556962,<=>
5060,b3165,ZCP4_0728,55.056,89,40,0,1,89,1,89,4.71e-31,101.0,89,1.0,<=>
5061,b3166,ZCP4_0727,34.601,263,158,2,11,268,11,264,7.46e-49,161.0,314,0.8375796178343949,<=>
5062,b3167,ZCP4_0725,32.558,129,79,5,7,133,13,135,1.49e-12,57.0,133,0.9699248120300752,<=>
5070,b3169,ZCP4_0722,41.602,512,275,3,4,493,11,520,1.9300000000000001e-121,362.0,495,1.0343434343434343,<=>
5072,b3172,ZCP4_0286,27.316,421,257,15,12,412,6,397,4.75e-34,128.0,447,0.941834451901566,<=>
5073,b3175,ZCP4_0817,33.636,110,69,2,1,109,2,108,1.56e-13,58.2,110,1.0,<=>
5074,b3176,ZCP4_0317,51.467,443,211,3,3,443,2,442,3.19e-151,433.0,445,0.9955056179775281,<=>
5077,b3178,ZCP4_1501,57.699,617,255,4,10,622,35,649,0.0,684.0,644,0.9580745341614907,<=>
5081,b3179,ZCP4_0872,42.365,203,115,2,2,204,11,211,2.7499999999999996e-48,154.0,209,0.9712918660287081,<=>
5082,b3181,ZCP4_1544,49.677,155,75,3,4,158,7,158,7.87e-42,133.0,158,0.9810126582278481,<=>
5084,b3183,ZCP4_1038,49.284,349,171,3,1,349,1,343,5.1999999999999996e-98,292.0,390,0.8948717948717949,<=>
5088,b3185,ZCP4_1036,66.667,84,27,1,1,84,1,83,3.45e-36,114.0,85,0.9882352941176471,<=>
5089,b3186,ZCP4_1035,38.614,101,58,2,1,101,23,119,1.87e-13,57.8,103,0.9805825242718447,<=>
5090,b3187,ZCP4_0716,43.827,324,175,2,2,321,15,335,1.09e-91,273.0,323,1.0030959752321982,<=>
5092,b3189,ZCP4_1438,49.415,427,206,4,1,418,1,426,4.3e-139,400.0,419,1.0190930787589498,<=>
5099,b3194,ZCP4_1564,32.71,214,143,1,46,259,48,260,2.9e-39,133.0,260,0.823076923076923,<=>
5132,b3197,ZCP4_1621,39.815,324,187,4,8,327,17,336,2.41e-76,234.0,328,0.9878048780487805,<=>
5133,b3201,ZCP4_0978,56.723,238,102,1,4,241,24,260,2.72e-92,268.0,241,0.9875518672199171,<=>
5164,b3202,ZCP4_0979,35.07,499,281,11,5,475,6,489,2.18e-91,283.0,477,1.0461215932914045,<=>
5165,b3204,ZCP4_1183,39.735,151,88,2,9,158,3,151,3.46e-35,116.0,163,0.9263803680981595,<=>
5166,b3205,ZCP4_0026,36.842,285,172,3,3,280,20,303,2.27e-56,180.0,284,1.0035211267605635,<=>
5168,b3208,ZCP4_0356,44.444,207,101,4,14,217,6,201,9.93e-52,164.0,242,0.8553719008264463,<=>
5191,b3212,ZCP4_0212,45.01,1493,768,19,2,1463,24,1494,0.0,1213.0,1486,1.0047106325706594,<=>
5206,b3231,ZCP4_0428,52.482,141,66,1,3,142,8,148,3.7699999999999996e-52,159.0,142,0.9929577464788732,<=>
5227,b3244,ZCP4_0926,55.088,452,191,3,33,481,36,478,4.75e-174,494.0,481,0.9397089397089398,<=>
5232,b3248,ZCP4_0305,41.622,185,105,3,2,184,3,186,1.57e-36,122.0,197,0.9390862944162437,<=>
5235,b3251,ZCP4_0915,59.172,338,131,5,1,334,3,337,3.9699999999999996e-135,385.0,347,0.9740634005763689,<=>
5241,b3255,ZCP4_0562,44.304,158,78,3,1,156,11,160,2.4199999999999997e-30,104.0,156,1.0128205128205128,<=>
5242,b3256,ZCP4_0563,63.205,443,162,1,2,444,3,444,0.0,581.0,449,0.9866369710467706,<=>
5248,b3260,ZCP4_0204,39.117,317,193,0,1,317,16,332,5.45e-81,245.0,321,0.9875389408099688,<=>
5298,b3281,ZCP4_1179,33.829,269,160,8,3,257,13,277,1.33e-29,109.0,272,0.9889705882352942,<=>
5304,b3287,ZCP4_0493,45.087,173,88,2,1,166,1,173,8.28e-44,139.0,169,1.0236686390532543,<=>
5305,b3288,ZCP4_0495,48.254,315,151,5,1,314,4,307,8.7e-93,274.0,315,1.0,<=>
5307,b3289,ZCP4_1200,32.353,442,251,14,7,428,48,461,9.35e-44,155.0,429,1.0303030303030303,<=>
5309,b3291,ZCP4_0278,39.873,158,66,4,1,133,1,154,4.3e-28,97.4,136,1.161764705882353,<=>
5310,b3292,ZCP4_1042,33.813,139,88,3,2,139,6,141,2.03e-20,77.8,141,0.9858156028368794,<=>
5311,b3294,ZCP4_0739,56.452,124,54,0,1,124,1,124,9.52e-44,136.0,127,0.9763779527559056,<=>
5312,b3295,ZCP4_0740,46.884,337,158,4,7,326,10,342,2.08e-100,296.0,329,1.0243161094224924,<=>
5313,b3296,ZCP4_1759,41.429,210,113,6,1,206,1,204,1.23e-41,136.0,206,1.0194174757281553,<=>
5314,b3297,ZCP4_0741,64.341,129,46,0,1,129,1,129,4.65e-60,177.0,129,1.0,<=>
5315,b3298,ZCP4_0742,59.829,117,46,1,1,116,1,117,1.46e-47,145.0,118,0.9915254237288136,<=>
5316,b3300,ZCP4_0744,50.446,448,213,4,2,440,5,452,6.45e-151,433.0,443,1.0112866817155757,<=>
5317,b3301,ZCP4_0745,43.333,150,77,3,1,143,3,151,2.33e-25,90.9,144,1.0416666666666667,<=>
5318,b3302,ZCP4_0746,50.0,56,28,0,4,59,3,58,1.59e-14,57.0,59,0.9491525423728814,<=>
5321,b3305,ZCP4_0749,44.633,177,98,0,1,177,1,177,3.55e-53,163.0,177,1.0,<=>
5322,b3306,ZCP4_0750,46.154,130,69,1,1,129,1,130,3.45e-39,124.0,130,1.0,<=>
5323,b3307,ZCP4_0751,46.535,101,54,0,1,101,1,101,2.02e-26,90.1,101,1.0,<=>
5324,b3308,ZCP4_0752,57.627,177,75,0,1,177,6,182,8.96e-80,231.0,179,0.9888268156424581,<=>
5325,b3309,ZCP4_0753,51.923,104,48,2,1,103,1,103,2.6300000000000002e-27,92.8,104,1.0,<=>
5326,b3310,ZCP4_0754,72.358,123,34,0,1,123,1,123,2.8599999999999997e-61,180.0,123,1.0,<=>
5327,b3311,ZCP4_0755,55.844,77,31,1,6,82,4,77,3.38e-25,85.9,84,0.9166666666666666,<=>
5329,b3313,ZCP4_0757,61.194,134,51,1,1,133,1,134,4.97e-57,170.0,136,0.9852941176470589,<=>
5330,b3314,ZCP4_0758,60.096,208,83,0,1,208,1,208,5.79e-95,274.0,233,0.8927038626609443,<=>
5331,b3315,ZCP4_0759,46.789,109,58,0,2,110,14,122,4.52e-24,85.5,110,0.990909090909091,<=>
5332,b3316,ZCP4_0760,64.835,91,32,0,1,91,1,91,1.51e-42,130.0,92,0.9891304347826086,<=>
5333,b3317,ZCP4_0761,55.147,272,121,1,1,271,1,272,2.43e-98,286.0,273,0.9963369963369964,<=>
5334,b3318,ZCP4_0762,51.613,93,44,1,6,98,11,102,3.95e-21,77.0,100,0.93,<=>
5335,b3319,ZCP4_0763,34.536,194,124,3,9,200,13,205,3.86e-27,99.0,201,0.9651741293532339,<=>
5336,b3320,ZCP4_0764,52.427,206,98,0,3,208,4,209,1.7099999999999998e-68,206.0,209,0.9856459330143541,<=>
5337,b3321,ZCP4_0765,66.019,103,35,0,1,103,21,123,2.8e-48,146.0,103,1.0,<=>
5338,b3336,ZCP4_1720,53.947,152,69,1,1,151,1,152,6.36e-56,169.0,158,0.9620253164556962,<=>
5340,b3337,ZCP4_1721,40.385,52,30,1,1,52,1,51,1.94e-06,37.0,64,0.8125,<=>
5348,b3340,ZCP4_0767,61.007,695,258,5,1,695,1,682,0.0,850.0,704,0.9872159090909091,<=>
5358,b3341,ZCP4_0768,61.538,156,60,0,1,156,1,156,8.59e-69,202.0,179,0.8715083798882681,<=>
5359,b3342,ZCP4_0769,78.049,123,27,0,1,123,1,123,9e-68,196.0,124,0.9919354838709677,<=>
5361,b3350,ZCP4_0464,32.099,567,351,11,11,554,12,567,1.74e-74,245.0,601,0.9434276206322796,<=>
5362,b3352,ZCP4_0002,44.127,630,341,5,1,628,1,621,0.0,531.0,637,0.989010989010989,<=>
5414,b3360,ZCP4_1044,56.989,186,79,1,1,185,16,201,2.54e-74,219.0,187,0.9946524064171123,<=>
5423,b3368,ZCP4_1211,51.86,457,218,2,1,456,1,456,1.51e-157,451.0,457,1.0,<=>
5425,b3370,ZCP4_1374,26.044,407,259,11,3,382,26,417,4.7e-16,75.9,445,0.9146067415730337,<=>
5432,b3384,ZCP4_1520,37.838,370,185,3,6,330,8,377,2.71e-86,261.0,334,1.1077844311377245,<=>
5433,b3385,ZCP4_0785,34.348,230,130,4,10,239,9,217,3.04e-28,103.0,252,0.9126984126984127,<=>
5436,b3386,ZCP4_1199,62.312,199,74,1,5,203,6,203,2.45e-78,231.0,225,0.8844444444444445,<=>
5437,b3387,ZCP4_1894,29.921,254,173,3,7,259,5,254,2.71e-33,119.0,278,0.9136690647482014,<=>
5438,b3389,ZCP4_0689,47.076,342,175,4,6,341,13,354,2.13e-96,288.0,362,0.9447513812154696,<=>
5439,b3390,ZCP4_0688,37.952,166,101,2,5,170,11,174,1.4e-28,100.0,173,0.9595375722543352,<=>
5442,b3396,ZCP4_1048,31.039,828,466,20,3,809,34,777,9.35e-116,369.0,850,0.9741176470588235,<=>
5449,b3401,ZCP4_0864,32.534,292,173,8,5,272,11,302,1.73e-46,154.0,292,1.0,<=>
5471,b3406,ZCP4_0579,43.506,154,86,1,6,158,9,162,4.14e-38,124.0,158,0.9746835443037974,<=>
5477,b3409,ZCP4_1614,32.157,737,349,22,8,715,1,615,3.1e-94,303.0,773,0.9534282018111255,<=>
5489,b3415,ZCP4_1412,41.379,435,246,4,3,429,8,441,1.31e-114,340.0,438,0.9931506849315068,<=>
5500,b3437,ZCP4_1411,45.732,164,83,3,10,173,2,159,1.03e-43,139.0,175,0.9371428571428572,<=>
5503,b3439,ZCP4_0017,40.435,230,130,4,1,225,1,228,1.26e-54,171.0,231,0.9956709956709957,<=>
5506,b3447,ZCP4_1742,37.243,486,275,13,46,514,29,501,2.57e-78,254.0,580,0.8379310344827586,<=>
5604,b3461,ZCP4_0550,42.143,280,152,4,9,282,13,288,1.54e-64,201.0,284,0.9859154929577465,<=>
5606,b3463,ZCP4_0859,44.059,202,113,0,1,202,4,205,4.15e-58,179.0,222,0.9099099099099099,<=>
5639,b3465,ZCP4_0704,33.696,184,117,2,12,192,1,182,6.22e-28,100.0,198,0.9292929292929293,<=>
5705,b3485,ZCP4_0505,45.777,367,199,0,2,368,3,369,7.420000000000001e-109,320.0,374,0.9812834224598931,<=>
5707,b3486,ZCP4_0504,52.418,910,417,2,15,910,14,921,0.0,944.0,911,0.9989023051591658,<=>
5759,b3487,ZCP4_0503,34.593,344,189,5,10,346,27,341,7.75e-53,174.0,355,0.9690140845070423,<=>
5762,b3500,ZCP4_0123,39.15,447,267,4,5,450,6,448,1.81e-105,317.0,450,0.9933333333333333,<=>
5779,b3518,ZCP4_0195,44.105,458,244,6,8,457,9,462,5.5700000000000004e-133,389.0,465,0.9849462365591398,<=>
5780,b3521,ZCP4_1119,38.591,298,183,0,1,298,1,298,1.9000000000000002e-80,242.0,299,0.9966555183946488,<=>
5805,b3532,ZCP4_0242,31.364,711,444,15,86,774,67,755,5.61e-102,328.0,779,0.9127086007702182,<=>
5866,b3542,ZCP4_0334,33.333,243,154,3,57,298,37,272,5.37e-31,113.0,300,0.81,<=>
5873,b3553,ZCP4_1084,32.911,316,190,8,2,312,4,302,1.67e-43,148.0,324,0.9753086419753086,<=>
5881,b3559,ZCP4_1688,36.744,694,403,13,6,689,4,671,6.590000000000001e-122,375.0,689,1.007256894049347,<=>
5882,b3560,ZCP4_1687,66.667,285,92,1,5,289,3,284,4.26e-144,403.0,303,0.9405940594059405,<=>
5955,b3589,ZCP4_1561,63.446,383,140,0,1,383,1,383,0.0,504.0,383,1.0,<=>
5978,b3606,ZCP4_0362,38.514,148,88,2,2,149,1,145,4.13e-33,110.0,157,0.9426751592356688,<=>
5983,b3608,ZCP4_1277,41.159,328,185,6,10,337,18,337,7.580000000000001e-73,225.0,339,0.967551622418879,<=>
5985,b3610,ZCP4_0546,65.854,82,28,0,1,82,1,82,1.78e-37,117.0,83,0.9879518072289156,<=>
5999,b3617,ZCP4_0069,34.218,377,237,5,25,398,34,402,4.85e-69,219.0,398,0.9472361809045227,<=>
6009,b3634,ZCP4_0457,44.304,158,83,1,2,154,9,166,1.7899999999999998e-48,150.0,159,0.9937106918238994,<=>
6010,b3635,ZCP4_0147,42.491,273,150,5,1,269,1,270,2.19e-68,209.0,269,1.0148698884758365,<=>
6011,b3636,ZCP4_1002,63.636,55,20,0,1,55,1,55,1.22e-19,69.7,55,1.0,<=>
6012,b3637,ZCP4_0964,45.57,79,40,2,1,78,1,77,1.08e-15,62.0,78,1.0128205128205128,<=>
6013,b3638,ZCP4_0629,29.612,206,145,0,11,216,16,221,6.380000000000001e-27,99.4,222,0.9279279279279279,<=>
6014,b3639,ZCP4_0143,42.233,412,224,7,3,406,5,410,4.1e-97,293.0,406,1.0147783251231528,<=>
6015,b3640,ZCP4_0142,41.497,147,83,2,4,150,2,145,1.39e-29,101.0,152,0.9671052631578947,<=>
6019,b3643,ZCP4_1203,61.792,212,81,0,1,212,1,212,1.3399999999999999e-95,275.0,228,0.9298245614035088,<=>
6022,b3648,ZCP4_0843,49.479,192,94,2,3,193,11,200,2.0299999999999998e-62,189.0,207,0.927536231884058,<=>
6024,b3650,ZCP4_1146,37.679,698,419,9,11,701,11,699,1.81e-166,491.0,702,0.9943019943019943,<=>
6027,b3652,ZCP4_1516,40.429,653,345,14,13,649,15,639,2.55e-127,389.0,693,0.9422799422799423,<=>
6032,b3662,ZCP4_1583,38.01,392,241,1,7,396,9,400,4.41e-87,266.0,396,0.98989898989899,<=>
6038,b3667,ZCP4_1677,24.409,381,235,14,36,395,24,372,1.42e-07,49.3,439,0.8678815489749431,<=>
6058,b3687,ZCP4_0326,50.355,141,62,4,1,136,1,138,2.19e-44,139.0,137,1.0291970802919708,<=>
6065,b4478,ZCP4_0074,31.186,388,224,12,1,354,1,379,1.3e-44,154.0,382,1.0157068062827226,<=>
6068,b3699,ZCP4_1572,56.638,821,321,10,3,804,8,812,0.0,872.0,804,1.021144278606965,<=>
6071,b3700,ZCP4_1571,25.984,381,247,11,1,355,1,372,9.939999999999999e-23,94.0,357,1.0672268907563025,<=>
6072,b3701,ZCP4_0336,36.828,372,226,5,1,366,1,369,7.15e-86,261.0,366,1.0163934426229508,<=>
6074,b4557,ZCP4_1535,52.941,68,32,0,9,76,3,70,3.600000000000001e-21,75.5,85,0.8,<=>
6076,b3706,ZCP4_1223,36.645,453,246,11,13,454,12,434,5.800000000000001e-70,224.0,454,0.9977973568281938,<=>
6089,b3714,ZCP4_0347,44.165,437,238,2,12,442,9,445,8.22e-118,348.0,445,0.9820224719101124,<=>
6091,b3715,ZCP4_1373,26.5,200,123,5,7,194,5,192,1.59e-08,49.3,221,0.9049773755656109,<=>
6093,b3724,ZCP4_0169,33.645,214,138,3,9,220,9,220,2.76e-37,127.0,241,0.8879668049792531,<=>
6094,b3725,ZCP4_0273,57.519,266,94,1,11,257,25,290,2.1700000000000003e-117,334.0,257,1.0350194552529184,<=>
6127,b3726,ZCP4_0274,47.08,274,144,1,22,295,6,278,9.72e-75,226.0,296,0.9256756756756757,<=>
6129,b3727,ZCP4_0275,51.0,300,146,1,10,309,17,315,2.74e-90,268.0,319,0.9404388714733543,<=>
6131,b3728,ZCP4_0276,54.829,321,142,2,28,346,23,342,8.949999999999999e-128,366.0,346,0.9277456647398844,<=>
6132,b3729,ZCP4_1169,50.571,613,293,6,1,609,1,607,0.0,584.0,609,1.006568144499179,<=>
6134,b3730,ZCP4_0784,44.15,453,224,8,6,449,7,439,8.72e-112,333.0,456,0.993421052631579,<=>
6139,b3732,ZCP4_1008,67.026,464,139,3,4,454,11,473,0.0,615.0,460,1.008695652173913,<=>
6143,b3733,ZCP4_1009,33.445,299,186,6,1,287,1,298,1.0299999999999999e-52,170.0,287,1.0418118466898956,<=>
6144,b3734,ZCP4_1010,57.087,515,202,3,1,507,1,504,0.0,587.0,513,1.003898635477583,<=>
6149,b3738,ZCP4_0624,25.62,242,148,6,50,271,37,266,4.92e-11,57.8,271,0.8929889298892989,<=>
6150,b3740,ZCP4_1229,26.316,209,123,4,1,190,1,197,2.02e-13,62.8,207,1.0096618357487923,<=>
6151,b3741,ZCP4_1228,47.595,603,309,4,7,609,11,606,0.0,542.0,629,0.958664546899841,<=>
6159,b3747,ZCP4_0125,46.538,621,330,2,3,622,27,646,0.0,578.0,622,0.9983922829581994,<=>
6220,b3754,ZCP4_1232,38.107,412,246,5,21,430,29,433,2.8e-89,277.0,475,0.8673684210526316,<=>
6232,b3765,ZCP4_1537,45.0,500,262,5,3,492,2,498,9.4e-135,395.0,506,0.9881422924901185,<=>
6233,b3770,ZCP4_0402,31.875,320,191,13,10,307,52,366,1.0700000000000001e-33,123.0,309,1.035598705501618,<=>
6235,b3771,ZCP4_1383,68.78,615,191,1,1,614,1,615,0.0,862.0,616,0.9983766233766234,<=>
6259,b3781,ZCP4_0229,57.692,104,44,0,5,108,3,106,1.88e-44,136.0,109,0.9541284403669725,<=>
6261,b3783,ZCP4_1219,66.106,416,141,0,1,416,1,416,0.0,590.0,419,0.9928400954653938,<=>
6265,b3786,ZCP4_1923,48.774,367,187,1,3,369,9,374,1e-125,363.0,376,0.976063829787234,<=>
6266,b3787,ZCP4_0489,31.006,358,207,10,6,345,3,338,8.34e-41,146.0,420,0.8523809523809524,<=>
6267,b3788,ZCP4_0374,25.284,352,211,11,4,331,3,326,4.85e-24,97.1,355,0.9915492957746479,<=>
6276,b3805,ZCP4_1279,40.728,302,168,7,6,304,5,298,6.23e-53,172.0,313,0.9648562300319489,<=>
6277,b3809,ZCP4_0252,39.033,269,153,5,2,270,4,261,2.13e-55,176.0,274,0.9817518248175182,<=>
6280,b3813,ZCP4_0705,40.104,768,384,10,7,717,20,768,1.91e-177,522.0,720,1.0666666666666667,<=>
6289,b3823,ZCP4_1678,30.22,182,106,6,16,178,19,198,3.46e-08,47.8,206,0.883495145631068,<=>
6304,b3829,ZCP4_0319,55.364,755,331,3,1,751,1,753,0.0,848.0,753,1.00265604249668,<=>
6305,b3830,ZCP4_1221,30.364,247,145,11,28,264,2,231,1.1499999999999999e-23,92.4,271,0.9114391143911439,<=>
6308,b3832,ZCP4_0492,29.49,451,272,11,1,432,5,428,1.15e-50,174.0,475,0.9494736842105264,<=>
6309,b3833,ZCP4_0145,44.898,245,129,3,7,250,2,241,2.8199999999999996e-68,207.0,251,0.9760956175298805,<=>
6316,b3839,ZCP4_0116,36.22,254,154,5,4,253,13,262,1.5499999999999998e-40,137.0,258,0.9844961240310077,<=>
6320,b3863,ZCP4_1021,42.948,943,484,14,9,928,10,921,0.0,702.0,928,1.0161637931034482,<=>
6321,b3865,ZCP4_1533,42.021,188,100,3,9,190,20,204,1.29e-44,144.0,210,0.8952380952380953,<=>
6324,b3867,ZCP4_1761,38.889,450,252,8,18,457,17,453,3.15e-105,317.0,457,0.9846827133479212,<=>
6326,b3868,ZCP4_0207,39.056,466,265,5,6,468,5,454,1.07e-100,306.0,469,0.9936034115138592,<=>
6351,b3870,ZCP4_0789,61.752,468,178,1,2,469,4,470,0.0,600.0,469,0.997867803837953,<=>
6352,b3871,ZCP4_1671,55.39,603,267,2,5,606,3,604,0.0,665.0,607,0.9934102141680395,<=>
6362,b3883,ZCP4_1825,60.678,295,116,0,1,295,1,295,8.530000000000001e-121,344.0,298,0.9899328859060402,<=>
6379,b3912,ZCP4_0029,42.035,226,128,2,4,226,5,230,7.92e-50,159.0,232,0.9741379310344828,<=>
6390,b3919,ZCP4_0816,38.934,244,144,3,5,248,6,244,8.939999999999999e-54,170.0,255,0.9568627450980393,<=>
6391,b3924,ZCP4_1415,32.422,256,152,8,8,248,24,273,1.4700000000000002e-32,116.0,248,1.032258064516129,<=>
6392,b3925,ZCP4_0801,42.236,322,169,6,5,322,13,321,5.940000000000001e-73,225.0,336,0.9583333333333334,<=>
6393,b3931,ZCP4_1003,52.715,442,191,6,4,443,5,430,1.6e-148,426.0,443,0.9977426636568849,<=>
6400,b3932,ZCP4_1004,62.644,174,64,1,2,175,11,183,7.1e-67,198.0,176,0.9886363636363636,<=>
6402,b3935,ZCP4_1260,34.897,725,438,14,16,729,17,718,7.82e-131,400.0,732,0.9904371584699454,<=>
6405,b3936,ZCP4_0186,42.647,68,35,2,1,64,1,68,1.32e-13,55.8,70,0.9714285714285714,<=>
6406,b3939,ZCP4_0616,33.586,396,240,5,1,381,11,398,7.76e-66,211.0,386,1.0259067357512954,<=>
6409,b3941,ZCP4_1421,48.754,281,138,3,20,294,19,299,1.78e-98,288.0,296,0.9493243243243243,<=>
6412,b3945,ZCP4_1824,31.921,354,231,4,5,353,4,352,7.509999999999999e-52,172.0,367,0.9645776566757494,<=>
6419,b3956,ZCP4_1651,33.518,904,540,22,11,883,12,885,1.83e-125,396.0,883,1.0237825594563987,<=>
6425,b3960,ZCP4_1400,45.119,461,243,5,2,457,11,466,1.34e-132,387.0,457,1.0087527352297594,<=>
6427,b3961,ZCP4_1431,38.754,289,176,1,2,289,7,295,9.87e-63,197.0,305,0.9475409836065574,<=>
6439,b3966,ZCP4_0337,27.581,649,380,25,18,606,77,695,1.35e-49,179.0,614,1.0570032573289903,<=>
6454,b3972,ZCP4_0475,26.364,330,192,10,2,330,23,302,5.47e-16,73.6,342,0.9649122807017544,<=>
6456,b3980,ZCP4_0766,75.758,396,93,2,1,393,1,396,0.0,612.0,394,1.0050761421319796,<=>
6464,b3982,ZCP4_0572,49.153,177,86,2,8,181,3,178,1.04e-58,177.0,181,0.9779005524861878,<=>
