,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2129,ZMO1_ZMO0537,ZCP4_0744,100.0,462,0,0,1,462,1,462,0.0,936.0,462,1.0,<=>
2130,ZMO1_ZMO0538,ZCP4_0743,100.0,223,0,0,1,223,1,223,1.12e-165,452.0,223,1.0,<=>
2131,ZMO1_ZMO0539,ZCP4_0742,100.0,122,0,0,1,122,1,122,2.67e-87,245.0,122,1.0,<=>
2132,ZMO1_ZMO0540,ZCP4_0741,100.0,129,0,0,1,129,1,129,1.12e-93,262.0,129,1.0,<=>
2133,ZMO1_ZMO0541,ZCP4_0740,100.0,353,0,0,1,353,1,353,0.0,719.0,353,1.0,<=>
2134,ZMO1_ZMO0542,ZCP4_0739,100.0,140,0,0,1,140,1,140,2.84e-101,282.0,140,1.0,<=>
2135,ZMO1_ZMO0543,ZCP4_0737,99.603,756,3,0,1,756,1,756,0.0,1557.0,756,1.0,<=>
2138,ZMO1_ZMO0544,ZCP4_0736,100.0,420,0,0,1,420,1,420,0.0,864.0,420,1.0,<=>
2140,ZMO1_ZMO0545,ZCP4_0735,99.621,264,1,0,1,264,1,264,0.0,539.0,264,1.0,<=>
2141,ZMO1_ZMO0546,ZCP4_0734,100.0,480,0,0,1,480,1,480,0.0,954.0,480,1.0,<=>
2142,ZMO1_ZMO0547,ZCP4_0732,98.79,496,6,0,1,496,1,496,0.0,984.0,496,1.0,<=>
2144,ZMO1_ZMO0548,ZCP4_0730,99.703,337,1,0,1,337,1,337,0.0,687.0,337,1.0,<=>
2146,ZMO1_ZMO0549,ZCP4_0729,99.866,748,1,0,1,748,1,748,0.0,1514.0,748,1.0,<=>
2150,ZMO1_ZMO0550,ZCP4_0728,100.0,89,0,0,1,89,1,89,4.73e-62,179.0,89,1.0,<=>
2151,ZMO1_ZMO0551,ZCP4_0727,99.34,303,2,0,1,303,1,303,0.0,617.0,303,1.0,<=>
2152,ZMO1_ZMO0552,ZCP4_0726,99.482,193,1,0,1,193,1,193,5.999999999999999e-147,402.0,193,1.0,<=>
2153,ZMO1_ZMO0553,ZCP4_0725,99.291,141,1,0,1,141,1,141,3.6e-102,285.0,141,1.0,<=>
2154,ZMO1_ZMO0554,ZCP4_0724,99.596,991,2,1,1,989,1,991,0.0,1950.0,989,1.0020222446916076,<=>
2162,ZMO1_ZMO0555,ZCP4_0723,100.0,244,0,0,1,244,1,244,0.0,498.0,244,1.0,<=>
2163,ZMO1_ZMO0556,ZCP4_0722,100.0,538,0,0,1,538,1,538,0.0,1075.0,538,1.0,<=>
2164,ZMO1_ZMO0557,ZCP4_0721,100.0,184,0,0,1,184,1,184,9.8e-133,365.0,184,1.0,<=>
2165,ZMO1_ZMO0558,ZCP4_0720,99.761,418,1,0,1,418,1,418,0.0,853.0,418,1.0,<=>
2167,ZMO1_ZMO0559,ZCP4_0719,99.273,275,2,0,1,275,1,275,0.0,557.0,275,1.0,<=>
2168,ZMO1_ZMO0560,ZCP4_0718,99.738,382,1,0,1,382,1,382,0.0,783.0,382,1.0,<=>
2187,ZMO1_ZMO0563,ZCP4_0717,100.0,100,0,0,1,100,1,100,7.72e-73,207.0,100,1.0,<=>
2188,ZMO1_ZMO0564,ZCP4_0716,99.703,337,1,0,1,337,1,337,0.0,688.0,337,1.0,<=>
2190,ZMO1_ZMO0565,ZCP4_0715,99.044,837,8,0,1,837,1,837,0.0,1680.0,837,1.0,<=>
2191,ZMO1_ZMO0566,ZCP4_0714,99.76,417,1,0,1,417,1,417,0.0,835.0,417,1.0,<=>
2194,ZMO1_ZMO0567,ZCP4_0713,100.0,294,0,0,1,294,1,294,0.0,584.0,294,1.0,<=>
2195,ZMO1_ZMO0568,ZCP4_0712,100.0,128,0,0,1,128,1,128,1.5e-93,261.0,128,1.0,<=>
2196,ZMO1_ZMO0569,ZCP4_0711,99.291,141,1,0,1,141,1,141,5.54e-101,281.0,141,1.0,<=>
2197,ZMO1_ZMO0570,ZCP4_0710,99.692,325,1,0,1,325,1,325,0.0,665.0,325,1.0,<=>
2199,ZMO1_ZMO0571,ZCP4_0708,99.144,584,5,0,1,584,1,584,0.0,1162.0,584,1.0,<=>
2200,ZMO1_ZMO0572,ZCP4_0707,99.772,439,1,0,1,439,1,439,0.0,891.0,439,1.0,<=>
2231,ZMO1_ZMO0573,ZCP4_0706,100.0,215,0,0,1,215,1,215,2.11e-162,443.0,215,1.0,<=>
2233,ZMO1_ZMO0574,ZCP4_0705,99.74,768,2,0,1,768,1,768,0.0,1583.0,768,1.0,<=>
2237,ZMO1_ZMO0575,ZCP4_0704,99.454,183,1,0,1,183,1,183,1.1800000000000001e-132,365.0,183,1.0,<=>
2239,ZMO1_ZMO0576,ZCP4_0703,98.431,510,8,0,1,510,1,510,0.0,1013.0,510,1.0,<=>
2240,ZMO1_ZMO0578,ZCP4_0702,100.0,422,0,0,1,422,1,422,0.0,838.0,422,1.0,<=>
2241,ZMO1_ZMO0581,ZCP4_0701,99.539,434,2,0,1,434,1,434,0.0,868.0,434,1.0,<=>
2242,ZMO1_ZMO0582,ZCP4_0700,99.549,443,2,0,1,443,1,443,0.0,907.0,443,1.0,<=>
2243,ZMO1_ZMO0583,ZCP4_0699,100.0,284,0,0,1,284,1,284,0.0,585.0,284,1.0,<=>
2244,ZMO1_ZMO0584,ZCP4_0698,100.0,274,0,0,1,274,1,274,0.0,547.0,274,1.0,<=>
2245,ZMO1_ZMO0585,ZCP4_0697,100.0,408,0,0,1,408,1,408,0.0,841.0,408,1.0,<=>
2247,ZMO1_ZMO0586,ZCP4_0696,99.526,211,1,0,1,211,1,211,5.379999999999999e-159,434.0,211,1.0,<=>
2248,ZMO1_ZMO0587,ZCP4_0695,98.729,236,3,0,1,236,1,236,5.48e-173,471.0,236,1.0,<=>
2249,ZMO1_ZMO0588,ZCP4_0694,99.038,104,1,0,1,104,1,104,3.04e-75,213.0,104,1.0,<=>
2250,ZMO1_ZMO0589,ZCP4_0693,100.0,455,0,0,1,455,1,455,0.0,926.0,455,1.0,<=>
2251,ZMO1_ZMO0590,ZCP4_0692,98.34,241,4,0,1,241,1,241,2.3300000000000002e-177,483.0,241,1.0,<=>
2252,ZMO1_ZMO0591,ZCP4_0691,98.658,149,2,0,1,149,1,149,3.14e-108,300.0,149,1.0,<=>
2253,ZMO1_ZMO0592,ZCP4_0690,100.0,124,0,0,1,124,1,124,8.44e-86,242.0,124,1.0,<=>
2254,ZMO1_ZMO0593,ZCP4_0689,99.208,379,3,0,1,379,1,379,0.0,765.0,379,1.0,<=>
2256,ZMO1_ZMO0594,ZCP4_0688,100.0,176,0,0,1,176,1,176,1.29e-130,359.0,176,1.0,<=>
2259,ZMO1_ZMO0595,ZCP4_0687,100.0,45,0,0,1,45,1,45,3.1000000000000002e-27,88.2,45,1.0,<=>
2260,ZMO1_ZMO0597,ZCP4_0686,98.718,546,7,0,6,551,1,546,0.0,1111.0,551,0.9909255898366606,<=>
2261,ZMO1_ZMO0598,ZCP4_0685,98.697,307,4,0,1,307,1,307,0.0,613.0,307,1.0,<=>
2263,ZMO1_ZMO0599,ZCP4_0684,100.0,313,0,0,1,313,1,313,0.0,634.0,313,1.0,<=>
2264,ZMO1_ZMO0601,ZCP4_0683,99.753,811,2,0,1,811,1,811,0.0,1655.0,811,1.0,<=>
2276,ZMO1_ZMO0602,ZCP4_0681,100.0,326,0,0,1,326,1,326,0.0,672.0,326,1.0,<=>
2277,ZMO1_ZMO0603,ZCP4_0680,100.0,287,0,0,1,287,1,287,0.0,574.0,287,1.0,<=>
2278,ZMO1_ZMO0604,ZCP4_0679,98.947,285,3,0,1,285,1,285,0.0,554.0,285,1.0,<=>
2279,ZMO1_ZMO0605,ZCP4_0678,99.563,458,2,0,1,458,1,458,0.0,883.0,458,1.0,<=>
2280,ZMO1_ZMO0606,ZCP4_0677,100.0,130,0,0,1,130,1,130,2.38e-91,256.0,130,1.0,<=>
2281,ZMO1_ZMO0607,ZCP4_0676,100.0,388,0,0,1,388,1,388,0.0,768.0,388,1.0,<=>
2282,ZMO1_ZMO0608,ZCP4_0675,99.561,228,1,0,1,228,1,228,3.95e-169,461.0,228,1.0,<=>
2283,ZMO1_ZMO0609,ZCP4_0674,100.0,263,0,0,1,263,1,263,0.0,522.0,263,1.0,<=>
2287,ZMO1_ZMO0610,ZCP4_0673,100.0,249,0,0,1,249,1,249,0.0,504.0,249,1.0,<=>
2291,ZMO1_ZMO0611,ZCP4_0672,86.408,412,50,3,1,411,1,407,0.0,626.0,411,1.002433090024331,<=>
2295,ZMO1_ZMO0612,ZCP4_0671,100.0,230,0,0,1,230,1,230,8.919999999999999e-159,435.0,230,1.0,<=>
2296,ZMO1_ZMO0613,ZCP4_0670,100.0,134,0,0,1,134,1,134,5.0400000000000004e-99,276.0,134,1.0,<=>
2297,ZMO1_ZMO0614,ZCP4_0669,100.0,117,0,0,1,117,1,117,3.24e-85,240.0,117,1.0,<=>
2298,ZMO1_ZMO0616,ZCP4_0668,99.567,231,1,0,1,231,1,231,4.2500000000000005e-173,471.0,231,1.0,<=>
2299,ZMO1_ZMO0617,ZCP4_0667,99.083,218,2,0,1,218,1,218,1.6500000000000003e-163,446.0,218,1.0,<=>
2300,ZMO1_ZMO0619,ZCP4_0666,100.0,188,0,0,1,188,1,188,2.77e-138,380.0,188,1.0,<=>
2301,ZMO1_ZMO0621,ZCP4_0665,99.306,144,1,0,1,144,1,144,1.93e-93,263.0,144,1.0,<=>
2302,ZMO1_ZMO0622,ZCP4_0664,99.048,105,1,0,1,105,1,105,1.47e-74,212.0,105,1.0,<=>
2303,ZMO1_ZMO0624,ZCP4_0663,100.0,707,0,0,1,707,1,707,0.0,1404.0,707,1.0,<=>
2304,ZMO1_ZMO0625,ZCP4_0662,100.0,273,0,0,1,273,1,273,0.0,553.0,273,1.0,<=>
2308,ZMO1_ZMO0626,ZCP4_0661,100.0,247,0,0,1,247,1,247,0.0,507.0,247,1.0,<=>
2311,ZMO1_ZMO0627,ZCP4_0660,84.279,229,35,1,1,228,1,229,1.48e-148,409.0,228,1.0043859649122806,<=>
2313,ZMO1_ZMO0628,ZCP4_0659,78.537,205,44,0,1,205,1,205,9.950000000000001e-123,342.0,208,0.9855769230769231,<=>
2315,ZMO1_ZMO0629,ZCP4_0658,84.532,278,40,2,1,278,1,275,1.21e-153,426.0,278,1.0,<=>
2316,ZMO1_ZMO0631,ZCP4_0657,99.773,441,1,0,1,441,1,441,0.0,891.0,441,1.0,<=>
2321,ZMO1_ZMO0632,ZCP4_0656,100.0,124,0,0,1,124,1,124,2.18e-87,246.0,124,1.0,<=>
2322,ZMO1_ZMO0634,ZCP4_0655,99.354,619,4,0,1,619,1,619,0.0,1246.0,619,1.0,<=>
2323,ZMO1_ZMO0635,ZCP4_0654,100.0,344,0,0,1,344,1,344,0.0,687.0,344,1.0,<=>
2324,ZMO1_ZMO0636,ZCP4_0653,98.814,253,3,0,1,253,1,253,1.05e-180,492.0,253,1.0,<=>
2325,ZMO1_ZMO0637,ZCP4_0652,100.0,443,0,0,1,443,1,443,0.0,881.0,443,1.0,<=>
2329,ZMO1_ZMO0638,ZCP4_0651,100.0,141,0,0,1,141,1,141,4.3e-101,282.0,141,1.0,<=>
2330,ZMO1_ZMO0642,ZCP4_0649,100.0,189,0,0,1,189,1,189,1.96e-136,375.0,189,1.0,<=>
2331,ZMO1_ZMO0643,ZCP4_0648,100.0,332,0,0,1,332,1,332,0.0,672.0,332,1.0,<=>
2332,ZMO1_ZMO0644,ZCP4_0647,100.0,103,0,0,1,103,1,103,4.24e-68,195.0,103,1.0,<=>
2333,ZMO1_ZMO0646,ZCP4_0646,99.029,103,1,0,1,103,1,103,5.65e-71,202.0,103,1.0,<=>
2334,ZMO1_ZMO0647,ZCP4_0645,99.367,316,2,0,1,316,1,316,0.0,628.0,316,1.0,<=>
2335,ZMO1_ZMO0648,ZCP4_0644,100.0,91,0,0,1,91,1,91,1.1999999999999999e-61,178.0,91,1.0,<=>
2336,ZMO1_ZMO0649,ZCP4_0643,99.623,265,1,0,1,265,1,265,0.0,511.0,265,1.0,<=>
2337,ZMO1_ZMO0650,ZCP4_0642,99.737,380,1,0,1,380,1,380,0.0,766.0,380,1.0,<=>
2338,ZMO1_ZMO0651,ZCP4_0641,99.823,564,1,0,1,564,1,564,0.0,1075.0,564,1.0,<=>
2339,ZMO1_ZMO0652,ZCP4_0640,100.0,129,0,0,1,129,1,129,1.49e-95,267.0,129,1.0,<=>
2340,ZMO1_ZMO0653,ZCP4_0639,100.0,352,0,0,1,352,1,352,0.0,699.0,352,1.0,<=>
2341,ZMO1_ZMO0654,ZCP4_0638,99.645,1126,4,0,1,1126,1,1126,0.0,2300.0,1126,1.0,<=>
2345,ZMO1_ZMO0655,ZCP4_0637,98.479,526,8,0,1,526,9,534,0.0,1081.0,526,1.0,<=>
2346,ZMO1_ZMO0656,ZCP4_0636,100.0,173,0,0,1,173,1,173,3.2400000000000004e-129,355.0,173,1.0,<=>
2347,ZMO1_ZMO0657,ZCP4_0635,99.415,342,2,0,1,342,1,342,0.0,703.0,342,1.0,<=>
2348,ZMO1_ZMO0658,ZCP4_0634,98.762,404,5,0,1,404,1,404,0.0,818.0,404,1.0,<=>
2350,ZMO1_ZMO0659,ZCP4_0633,100.0,226,0,0,1,226,1,226,5.849999999999999e-170,463.0,226,1.0,<=>
2351,ZMO1_ZMO0660,ZCP4_0632,99.843,635,1,0,1,635,1,635,0.0,1276.0,635,1.0,<=>
2353,ZMO1_ZMO0661,ZCP4_0631,100.0,375,0,0,1,375,1,375,0.0,763.0,375,1.0,<=>
2358,ZMO1_ZMO0662,ZCP4_0630,99.768,431,1,0,1,431,1,431,0.0,880.0,431,1.0,<=>
2360,ZMO1_ZMO0663,ZCP4_0629,100.0,227,0,0,1,227,1,227,5.47e-165,450.0,227,1.0,<=>
2361,ZMO1_ZMO0664,ZCP4_0628,98.18,1044,19,0,1,1044,1,1044,0.0,2099.0,1046,0.9980879541108987,<=>
2362,ZMO1_ZMO0665,ZCP4_0627,98.485,66,1,0,1,66,1,66,4.62e-45,134.0,66,1.0,<=>
2363,ZMO1_ZMO0666,ZCP4_0626,100.0,132,0,0,1,132,1,132,1.8e-96,269.0,132,1.0,<=>
2364,ZMO1_ZMO2005,ZCP4_0625,100.0,105,0,0,1,105,1,105,2.72e-75,214.0,105,1.0,<=>
2365,ZMO1_ZMO0667,ZCP4_0624,100.0,266,0,0,1,266,1,266,0.0,527.0,266,1.0,<=>
2366,ZMO1_ZMO0668,ZCP4_0623,100.0,79,0,0,1,79,1,79,8.559999999999999e-48,142.0,79,1.0,<=>
2367,ZMO1_ZMO0669,ZCP4_0622,100.0,166,0,0,1,166,1,166,3.18e-119,330.0,166,1.0,<=>
2368,ZMO1_ZMO0671,ZCP4_0621,99.528,212,1,0,1,212,1,212,5.5e-152,416.0,212,1.0,<=>
2369,ZMO1_ZMO0672,ZCP4_0620,99.548,664,3,0,1,664,1,664,0.0,1370.0,664,1.0,<=>
2370,ZMO1_ZMO0673,ZCP4_0619,98.819,254,3,0,1,254,1,254,0.0,514.0,254,1.0,<=>
2371,ZMO1_ZMO0674,ZCP4_0618,98.851,174,2,0,1,174,1,174,9.970000000000001e-132,362.0,174,1.0,<=>
2372,ZMO1_ZMO0675,ZCP4_0617,99.628,269,1,0,1,269,1,269,0.0,549.0,269,1.0,<=>
2379,ZMO1_ZMO0676,ZCP4_0616,100.0,402,0,0,1,402,1,402,0.0,830.0,402,1.0,<=>
2381,ZMO1_ZMO0677,ZCP4_0615,100.0,349,0,0,1,349,1,349,0.0,709.0,349,1.0,<=>
2383,ZMO1_ZMO0678,ZCP4_0614,98.551,207,3,0,1,207,1,207,7.05e-155,423.0,207,1.0,<=>
2384,ZMO1_ZMO0680,ZCP4_0613,99.692,325,1,0,1,325,1,325,0.0,664.0,325,1.0,<=>
2385,ZMO1_ZMO0681,ZCP4_0612,97.033,1146,34,0,1,1146,1,1146,0.0,2309.0,1146,1.0,<=>
2386,ZMO1_ZMO0682,ZCP4_0611,99.544,439,2,0,1,439,1,439,0.0,902.0,439,1.0,<=>
2387,ZMO1_ZMO0683,ZCP4_0610,99.407,337,2,0,1,337,1,337,0.0,702.0,337,1.0,<=>
2388,ZMO1_ZMO0684,ZCP4_0609,99.422,346,2,0,1,346,1,346,0.0,706.0,346,1.0,<=>
2389,ZMO1_ZMO0685,ZCP4_0608,98.964,193,2,0,1,193,1,193,1.04e-145,399.0,193,1.0,<=>
2390,ZMO1_ZMO0686,ZCP4_0607,98.571,140,2,0,1,140,1,140,1.1300000000000001e-100,281.0,140,1.0,<=>
2392,ZMO1_ZMO0687,ZCP4_0606,100.0,553,0,0,1,553,1,553,0.0,1132.0,553,1.0,<=>
2395,ZMO1_ZMO0688,ZCP4_0605,99.683,315,1,0,1,315,1,315,0.0,610.0,315,1.0,<=>
2396,ZMO1_ZMO0689,ZCP4_0604,99.769,433,1,0,1,433,1,433,0.0,897.0,433,1.0,<=>
2399,ZMO1_ZMO0691,ZCP4_0603,99.327,446,3,0,1,446,1,446,0.0,922.0,446,1.0,<=>
2401,ZMO1_ZMO0692,ZCP4_0602,99.676,925,3,0,1,925,1,925,0.0,1881.0,925,1.0,<=>
2403,ZMO1_ZMO0693,ZCP4_0601,100.0,141,0,0,1,141,1,141,7.069999999999999e-104,289.0,141,1.0,<=>
2404,ZMO1_ZMO0694,ZCP4_0600,99.149,235,2,0,1,235,1,235,6.46e-172,469.0,235,1.0,<=>
2405,ZMO1_ZMO0695,ZCP4_0598,98.908,1191,13,0,1,1191,1,1191,0.0,2422.0,1191,1.0,<=>
2407,ZMO1_ZMO0697,ZCP4_0596,100.0,107,0,0,1,107,1,107,4.56e-72,206.0,107,1.0,<=>
2409,ZMO1_ZMO0698,ZCP4_0595,100.0,155,0,0,1,155,1,155,9.9e-112,310.0,155,1.0,<=>
2410,ZMO1_ZMO0699,ZCP4_0594,100.0,63,0,0,1,63,1,63,3.1400000000000004e-43,129.0,63,1.0,<=>
2411,ZMO1_ZMO0703,ZCP4_0593,98.376,739,12,0,2,740,1,739,0.0,1500.0,740,0.9986486486486487,<=>
2414,ZMO1_ZMO0704,ZCP4_0592,99.66,589,2,0,1,589,1,589,0.0,1217.0,589,1.0,<=>
2415,ZMO1_ZMO0705,ZCP4_0591,99.429,175,1,0,7,181,1,175,2.78e-130,358.0,181,0.9668508287292817,<=>
2416,ZMO1_ZMO0706,ZCP4_0590,98.14,215,4,0,1,215,1,215,1.7200000000000002e-160,438.0,215,1.0,<=>
2418,ZMO1_ZMO0707,ZCP4_0589,100.0,254,0,0,1,254,1,254,0.0,507.0,254,1.0,<=>
2419,ZMO1_ZMO0708,ZCP4_0588,99.519,208,1,0,1,208,1,208,1.4300000000000001e-156,427.0,208,1.0,<=>
2421,ZMO1_ZMO0709,ZCP4_0587,99.727,366,1,0,1,366,1,366,0.0,745.0,366,1.0,<=>
2422,ZMO1_ZMO0710,ZCP4_0586,100.0,363,0,0,1,363,1,363,0.0,744.0,363,1.0,<=>
2423,ZMO1_ZMO0711,ZCP4_0585,100.0,214,0,0,1,214,1,214,8.88e-155,424.0,214,1.0,<=>
2424,ZMO1_ZMO0712,ZCP4_0584,99.86,712,1,0,6,717,1,712,0.0,1463.0,717,0.99302649930265,<=>
2425,ZMO1_ZMO0713,ZCP4_0583,99.606,508,2,0,1,508,1,508,0.0,1028.0,508,1.0,<=>
2427,ZMO1_ZMO0714,ZCP4_0582,99.744,390,1,0,1,390,1,390,0.0,789.0,390,1.0,<=>
2429,ZMO1_ZMO0715,ZCP4_0581,99.832,596,1,0,1,596,1,596,0.0,1222.0,596,1.0,<=>
2430,ZMO1_ZMO0716,ZCP4_0580,100.0,261,0,0,1,261,1,261,0.0,542.0,261,1.0,<=>
2431,ZMO1_ZMO0718,ZCP4_0579,99.394,165,1,0,1,165,1,165,5.74e-121,334.0,165,1.0,<=>
2433,ZMO1_ZMO0719,ZCP4_0578,99.283,697,5,0,1,697,1,697,0.0,1414.0,697,1.0,<=>
2435,ZMO1_ZMO0720,ZCP4_0577,99.313,291,2,0,1,291,1,291,0.0,592.0,291,1.0,<=>
2437,ZMO1_ZMO0721,ZCP4_0576,100.0,160,0,0,1,160,1,160,7.21e-119,328.0,160,1.0,<=>
2438,ZMO1_ZMO0722,ZCP4_0575,100.0,681,0,0,1,681,1,681,0.0,1404.0,681,1.0,<=>
2439,ZMO1_ZMO2006,ZCP4_0573,100.0,65,0,0,1,65,1,65,7.399999999999999e-42,126.0,65,1.0,<=>
2440,ZMO1_ZMO0724,ZCP4_0572,100.0,179,0,0,1,179,1,179,3.18e-131,361.0,179,1.0,<=>
2441,ZMO1_ZMO0725,ZCP4_0571,100.0,143,0,0,1,143,1,143,4.1300000000000005e-103,287.0,143,1.0,<=>
2442,ZMO1_ZMO0726,ZCP4_0570,100.0,233,0,0,1,233,1,233,1.63e-168,460.0,233,1.0,<=>
2443,ZMO1_ZMO0727,ZCP4_0569,100.0,171,0,0,1,171,1,171,4.6e-119,330.0,171,1.0,<=>
2444,ZMO1_ZMO0728,ZCP4_0568,100.0,123,0,0,1,123,1,123,3.5700000000000004e-79,225.0,123,1.0,<=>
2445,ZMO1_ZMO0731,ZCP4_0567,99.929,1401,1,0,1,1401,1,1401,0.0,2857.0,1401,1.0,<=>
2446,ZMO1_ZMO0732,ZCP4_0566,100.0,1391,0,0,1,1391,1,1391,0.0,2850.0,1391,1.0,<=>
2448,ZMO1_ZMO0734,ZCP4_0564,100.0,272,0,0,1,272,1,272,0.0,558.0,272,1.0,<=>
2452,ZMO1_ZMO0735,ZCP4_0563,100.0,452,0,0,1,452,1,452,0.0,924.0,452,1.0,<=>
2454,ZMO1_ZMO0736,ZCP4_0562,97.5,160,4,0,1,160,1,160,4.66e-113,313.0,160,1.0,<=>
2455,ZMO1_ZMO0737,ZCP4_0561,100.0,146,0,0,1,146,1,146,1.8699999999999999e-106,296.0,146,1.0,<=>
2456,ZMO1_ZMO0738,ZCP4_0560,100.0,331,0,0,1,331,1,331,0.0,669.0,331,1.0,<=>
2457,ZMO1_ZMO0739,ZCP4_0559,100.0,98,0,0,1,98,1,98,1.37e-71,204.0,98,1.0,<=>
2458,ZMO1_ZMO0740,ZCP4_0558,100.0,90,0,0,1,90,1,90,8.23e-59,171.0,90,1.0,<=>
2459,ZMO1_ZMO0743,ZCP4_0557,99.811,529,1,0,1,529,1,529,0.0,1086.0,529,1.0,<=>
2469,ZMO1_ZMO0744,ZCP4_0556,99.248,266,2,0,1,266,1,266,0.0,551.0,266,1.0,<=>
2470,ZMO1_ZMO0745,ZCP4_0555,98.089,157,3,0,1,157,1,157,3.01e-113,314.0,157,1.0,<=>
2471,ZMO1_ZMO0746,ZCP4_0553,100.0,177,0,0,1,177,1,177,4.4e-134,368.0,177,1.0,<=>
2472,ZMO1_ZMO0747,ZCP4_0552,100.0,139,0,0,1,139,1,139,2.15e-103,287.0,139,1.0,<=>
2473,ZMO1_ZMO0748,ZCP4_0551,99.674,307,1,0,1,307,1,307,0.0,612.0,307,1.0,<=>
2475,ZMO1_ZMO0749,ZCP4_0550,99.669,302,1,0,1,302,1,302,0.0,619.0,302,1.0,<=>
2478,ZMO1_ZMO0750,ZCP4_0549,99.685,317,1,0,1,317,1,317,0.0,648.0,317,1.0,<=>
2481,ZMO1_ZMO0751,ZCP4_0548,99.32,147,1,0,1,147,1,147,5.74e-110,305.0,147,1.0,<=>
2482,ZMO1_ZMO0752,ZCP4_0547,100.0,208,0,0,1,208,1,208,6.12e-154,421.0,208,1.0,<=>
2483,ZMO1_ZMO0753,ZCP4_0546,100.0,84,0,0,1,84,1,84,2.26e-60,174.0,84,1.0,<=>
2486,ZMO1_ZMO0754,ZCP4_0545,99.0,100,1,0,1,100,1,100,1.9300000000000002e-70,201.0,100,1.0,<=>
2487,ZMO1_ZMO0756,ZCP4_0544,99.366,473,3,0,1,473,1,473,0.0,955.0,473,1.0,<=>
2496,ZMO1_ZMO0757,ZCP4_0543,98.396,374,6,0,1,374,1,374,0.0,746.0,374,1.0,<=>
2502,ZMO1_ZMO0758,ZCP4_0542,99.537,216,1,0,1,216,1,216,3.3700000000000002e-164,447.0,216,1.0,<=>
2505,ZMO1_ZMO0759,ZCP4_0541,100.0,241,0,0,1,241,1,241,0.0,501.0,241,1.0,<=>
2507,ZMO1_ZMO0760,ZCP4_0540,100.0,137,0,0,1,137,1,137,1.33e-102,285.0,137,1.0,<=>
2508,ZMO1_ZMO0763,ZCP4_0539,99.707,341,1,0,1,341,1,341,0.0,691.0,341,1.0,<=>
2509,ZMO1_ZMO0764,ZCP4_0538,99.595,247,1,0,1,247,1,247,0.0,505.0,247,1.0,<=>
2511,ZMO1_ZMO0765,ZCP4_0537,100.0,659,0,0,1,659,1,659,0.0,1365.0,659,1.0,<=>
2513,ZMO1_ZMO0766,ZCP4_0536,99.568,926,4,0,1,926,1,926,0.0,1898.0,926,1.0,<=>
2514,ZMO1_ZMO0767,ZCP4_0535,99.145,702,6,0,1,702,47,748,0.0,1437.0,702,1.0,<=>
2516,ZMO1_ZMO0768,ZCP4_0534,100.0,83,0,0,1,83,1,83,1.17e-57,167.0,83,1.0,<=>
2517,ZMO1_ZMO0769,ZCP4_0533,99.459,370,2,0,1,370,1,370,0.0,753.0,370,1.0,<=>
2519,ZMO1_ZMO0770,ZCP4_0532,100.0,491,0,0,1,491,1,491,0.0,993.0,491,1.0,<=>
2520,ZMO1_ZMO0773,ZCP4_0531,99.355,155,1,0,1,155,1,155,8.99e-116,320.0,155,1.0,<=>
2522,ZMO1_ZMO0774,ZCP4_0530,100.0,299,0,0,1,299,1,299,0.0,613.0,299,1.0,<=>
2528,ZMO1_ZMO0776,ZCP4_0528,100.0,208,0,0,1,208,1,208,1.05e-157,430.0,208,1.0,<=>
2529,ZMO1_ZMO0777,ZCP4_0527,100.0,227,0,0,1,227,1,227,3.7199999999999996e-172,468.0,227,1.0,<=>
2531,ZMO1_ZMO0778,ZCP4_0526,100.0,1083,0,0,1,1083,1,1083,0.0,2196.0,1083,1.0,<=>
2540,ZMO1_ZMO0779,ZCP4_0525,99.753,405,1,0,1,405,1,405,0.0,829.0,405,1.0,<=>
2545,ZMO1_ZMO0780,ZCP4_0524,99.798,496,1,0,1,496,5,500,0.0,1008.0,496,1.0,<=>
2553,ZMO1_ZMO0781,ZCP4_0523,100.0,315,0,0,1,315,1,315,0.0,645.0,315,1.0,<=>
2563,ZMO1_ZMO0782,ZCP4_0522,99.804,511,1,0,1,511,1,511,0.0,1048.0,511,1.0,<=>
2564,ZMO1_ZMO0783,ZCP4_0521,100.0,492,0,0,1,492,1,492,0.0,1004.0,492,1.0,<=>
2565,ZMO1_ZMO0784,ZCP4_0520,100.0,96,0,0,1,96,1,96,9.209999999999999e-67,191.0,96,1.0,<=>
2566,ZMO1_ZMO0785,ZCP4_0519,100.0,179,0,0,1,179,1,179,1.44e-131,362.0,179,1.0,<=>
2567,ZMO1_ZMO0786,ZCP4_0518,98.925,186,2,0,1,186,1,186,4.35e-138,379.0,186,1.0,<=>
2568,ZMO1_ZMO0787,ZCP4_0517,99.621,528,2,0,1,528,1,528,0.0,1098.0,528,1.0,<=>
2570,ZMO1_ZMO0788,ZCP4_0516,99.802,504,1,0,1,504,1,504,0.0,1048.0,504,1.0,<=>
2572,ZMO1_ZMO0789,ZCP4_0515,99.524,840,4,0,2,841,1,840,0.0,1721.0,841,0.9988109393579072,<=>
2579,ZMO1_ZMO2054,ZCP4_0514,98.214,112,2,0,1,112,1,112,1.2800000000000001e-80,228.0,112,1.0,<=>
