,imodulon,GO_term,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size
378,48,chromosome,3.5857618135044e-09,3.3030842572064704e-06,0.14012738853503184,0.11518324607329843,0.12643678160919541,22.0,403.0,157.0
379,48,double-strand break repair,6.622118845162108e-09,5.228635836744424e-06,0.06369426751592357,0.30303030303030304,0.10526315789473685,10.0,52.0,157.0
380,48,fungal-type cell wall,5.154650612429199e-08,3.561219241862023e-05,0.08917197452229299,0.1590909090909091,0.11428571428571427,14.0,143.0,157.0
381,48,extracellular region,9.218252781672655e-08,5.661031458256085e-05,0.08917197452229299,0.15217391304347827,0.11244979919678715,14.0,153.0,157.0
382,48,double-stranded DNA binding,3.2043762160187507e-07,0.00017710587345935635,0.05732484076433121,0.24324324324324326,0.09278350515463918,9.0,57.0,157.0
383,48,cell division,3.796390960334658e-07,0.00019075138943426957,0.10828025477707007,0.1118421052631579,0.11003236245954694,17.0,157.0,157.0
384,48,nucleus,5.719104598325416e-07,0.0002634124259578715,0.4840764331210191,0.04269662921348315,0.07847186370676303,76.0,4687.0,157.0
385,48,replication fork protection complex,9.39827087348128e-07,0.0003995711009056233,0.044585987261146494,0.3181818181818182,0.0782122905027933,7.0,28.0,157.0
386,48,cell wall organization,1.0747237926981643e-06,0.00042428560016019676,0.07643312101910828,0.14814814814814814,0.10084033613445378,12.0,84.0,157.0
387,48,DNA binding,1.2382710809654975e-06,0.00045626161763308694,0.16560509554140126,0.07386363636363637,0.10216110019646364,26.0,643.0,157.0
388,48,cyclin-dependent protein kinase holoenzyme complex,1.3213234552202877e-06,0.0004564346710626581,0.044585987261146494,0.30434782608695654,0.07777777777777777,7.0,52.0,157.0
389,48,heteroduplex formation,2.2683023992797486e-06,0.0006738063542589088,0.025477707006369428,0.8,0.04938271604938272,4.0,5.0,157.0
390,48,single-stranded DNA binding,2.316323635049623e-06,0.0006738063542589088,0.05732484076433121,0.1956521739130435,0.08866995073891625,9.0,71.0,157.0
391,48,replication fork arrest,2.2683023992797486e-06,0.0006738063542589088,0.025477707006369428,0.8,0.04938271604938272,4.0,12.0,157.0
392,48,incipient cellular bud site,2.4933641813880827e-06,0.0006890411915265967,0.06369426751592357,0.1694915254237288,0.0925925925925926,10.0,70.0,157.0
393,48,cellular bud neck,2.98464408201308e-06,0.0007855298972041092,0.10191082802547771,0.10191082802547771,0.10191082802547771,16.0,278.0,157.0
394,48,DNA replication initiation,3.316901159614712e-06,0.0008332960322359324,0.044585987261146494,0.2692307692307692,0.07650273224043715,7.0,56.0,157.0
395,48,regulation of cyclin-dependent protein serine/threonine kinase activity,4.3304321936408e-06,0.0010406216840979435,0.03821656050955414,0.3333333333333333,0.06857142857142857,6.0,37.0,157.0
396,48,regulation of protein phosphorylation,4.831051953794958e-06,0.0011125510061926974,0.03184713375796178,0.45454545454545453,0.05952380952380952,5.0,16.0,157.0
397,48,mismatch repair,6.192099658916026e-06,0.0013689493925931552,0.03821656050955414,0.3157894736842105,0.06818181818181818,6.0,90.0,157.0
398,48,DNA recombination,6.756657151629402e-06,0.0014363093875790656,0.05732484076433121,0.17307692307692307,0.0861244019138756,9.0,71.0,157.0
399,48,nucleosome assembly,8.106215963006157e-06,0.0016593724306494455,0.03184713375796178,0.4166666666666667,0.0591715976331361,5.0,16.0,157.0
400,48,mitotic cell cycle,1.1854160261044224e-05,0.002259239440096256,0.03821656050955414,0.2857142857142857,0.06741573033707865,6.0,21.0,157.0
401,48,cyclin-dependent protein serine/threonine kinase regulator activity,1.1854160261044224e-05,0.002259239440096256,0.03821656050955414,0.2857142857142857,0.06741573033707865,6.0,65.0,157.0
402,48,nuclear replication fork,1.2893459893737001e-05,0.0023754050944228135,0.03184713375796178,0.38461538461538464,0.058823529411764705,5.0,17.0,157.0
403,48,regulation of macromolecule metabolic process,1.5233129926885812e-05,0.0027159196485773513,0.025477707006369428,0.5714285714285714,0.04878048780487805,4.0,7.0,157.0
404,48,mitotic cohesin complex,1.7922500272775366e-05,0.00309555184398842,0.01910828025477707,1.0,0.0375,3.0,3.0,157.0
405,48,spindle pole body,2.267322490367885e-05,0.003797421637655545,0.05732484076433121,0.15,0.08294930875576036,9.0,104.0,157.0
406,48,condensed nuclear chromosome,2.753725831082133e-05,0.004476424314232632,0.03821656050955414,0.25,0.06629834254143646,6.0,33.0,157.0
407,48,mitotic cell cycle phase transition,2.9841755042335577e-05,0.004712439431971107,0.025477707006369428,0.5,0.048484848484848485,4.0,19.0,157.0
408,48,chromatin,3.860355369918978e-05,0.005926717813761719,0.05732484076433121,0.140625,0.08144796380090498,9.0,71.0,157.0
409,48,meiotic mismatch repair,5.2614918440997444e-05,0.007859531195226834,0.025477707006369428,0.4444444444444444,0.04819277108433735,4.0,13.0,157.0
410,48,maintenance of DNA repeat elements,7.030047346455062e-05,0.009962838893296699,0.01910828025477707,0.75,0.037267080745341616,3.0,4.0,157.0
411,48,mitotic morphogenesis checkpoint signaling,7.030047346455062e-05,0.009962838893296699,0.01910828025477707,0.75,0.037267080745341616,3.0,5.0,157.0
412,48,double-strand break repair via homologous recombination,8.714020917870356e-05,0.011467236574540346,0.03821656050955414,0.20689655172413793,0.06451612903225806,6.0,44.0,157.0
413,48,error-free translesion synthesis,8.589671275726812e-05,0.011467236574540346,0.025477707006369428,0.4,0.04790419161676647,4.0,18.0,157.0
414,48,ATP-dependent DNA damage sensor activity,8.589671275726812e-05,0.011467236574540346,0.025477707006369428,0.4,0.04790419161676647,4.0,10.0,157.0
415,48,replication fork processing,0.00013221994750243566,0.015548503188211953,0.025477707006369428,0.36363636363636365,0.04761904761904762,4.0,15.0,157.0
416,48,nucleosome,0.00013221994750243566,0.015548503188211953,0.025477707006369428,0.36363636363636365,0.04761904761904762,4.0,28.0,157.0
417,48,regulation of nitrogen compound metabolic process,0.00013221994750243566,0.015548503188211953,0.025477707006369428,0.36363636363636365,0.04761904761904762,4.0,11.0,157.0
418,48,regulation of primary metabolic process,0.00013221994750243566,0.015548503188211953,0.025477707006369428,0.36363636363636365,0.04761904761904762,4.0,11.0,157.0
419,48,structural constituent of chromatin,0.00013221994750243566,0.015548503188211953,0.025477707006369428,0.36363636363636365,0.04761904761904762,4.0,11.0,157.0
420,48,DNA nuclease activity,0.0001723487300643367,0.01984523814719977,0.01910828025477707,0.6,0.037037037037037035,3.0,5.0,157.0
421,48,nucleotide-excision repair,0.00026129260088436873,0.029472738879345022,0.03821656050955414,0.17142857142857143,0.0625,6.0,66.0,157.0
422,48,silent mating-type cassette heterochromatin formation,0.0003068063260276404,0.03391437127909537,0.03821656050955414,0.16666666666666666,0.06217616580310881,6.0,54.0,157.0
423,48,glucosidase activity,0.00033803224889987645,0.035928927685954175,0.01910828025477707,0.5,0.03680981595092024,3.0,8.0,157.0
424,48,central plaque of spindle pole body,0.00033803224889987645,0.035928927685954175,0.01910828025477707,0.5,0.03680981595092024,3.0,9.0,157.0
425,48,mitotic recombination,0.0003769956164529106,0.03858619948398587,0.025477707006369428,0.2857142857142857,0.046783625730994156,4.0,15.0,157.0
426,48,establishment of mitotic sister chromatid cohesion,0.0003769956164529106,0.03858619948398587,0.025477707006369428,0.2857142857142857,0.046783625730994156,4.0,20.0,157.0
427,48, telomeric region,0.00046717952495318755,0.04694729517120487,0.05732484076433121,0.10227272727272728,0.07346938775510205,9.0,135.0,157.0
428,48,5'-flap endonuclease activity,0.0005801315881342963,0.05434554724776704,0.01910828025477707,0.42857142857142855,0.036585365853658534,3.0,15.0,157.0
429,48,MBF transcription complex,0.0005801315881342963,0.05434554724776704,0.01910828025477707,0.42857142857142855,0.036585365853658534,3.0,9.0,157.0
430,48,premeiotic DNA replication,0.0005801315881342963,0.05434554724776704,0.01910828025477707,0.42857142857142855,0.036585365853658534,3.0,9.0,157.0
431,48,lagging strand elongation,0.0005801315881342963,0.05434554724776704,0.01910828025477707,0.42857142857142855,0.036585365853658534,3.0,10.0,157.0
432,48,cohesin complex,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,3.0,157.0
433,48,single base insertion or deletion binding,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,4.0,157.0
434,48,regulation of catalytic activity,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,2.0,157.0
435,48,chromatin looping,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,2.0,157.0
436,48,nuclear lumen,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,2.0,157.0
437,48,DNA replication factor A complex,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,3.0,157.0
438,48,negative regulation of mitotic cytokinesis,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,3.0,157.0
439,48,maintenance of protein location in cell,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,2.0,157.0
440,48,regulation of G1/S transition of mitotic cell cycle,0.0006891490427417926,0.05601362881226306,0.012738853503184714,1.0,0.025157232704402517,2.0,2.0,157.0
441,48,base-excision repair,0.0008426785773372382,0.06749977531801327,0.025477707006369428,0.23529411764705882,0.04597701149425287,4.0,48.0,157.0
442,48,mismatched DNA binding,0.000910305487987436,0.06892134838502134,0.01910828025477707,0.375,0.03636363636363636,3.0,45.0,157.0
443,48,four-way junction DNA binding,0.000910305487987436,0.06892134838502134,0.01910828025477707,0.375,0.03636363636363636,3.0,11.0,157.0
444,48,DNA replication checkpoint signaling,0.000910305487987436,0.06892134838502134,0.01910828025477707,0.375,0.03636363636363636,3.0,16.0,157.0
445,48,establishment of protein localization,0.000910305487987436,0.06892134838502134,0.01910828025477707,0.375,0.03636363636363636,3.0,10.0,157.0
446,48,mitotic chromosome condensation,0.0013391507727615484,0.09868648428070771,0.01910828025477707,0.3333333333333333,0.03614457831325301,3.0,16.0,157.0
447,48, acting on ester bonds,0.0013391507727615484,0.09868648428070771,0.01910828025477707,0.3333333333333333,0.03614457831325301,3.0,10.0,157.0
448,50,fatty acid beta-oxidation,1.957817788620284e-09,1.082085891770431e-05,0.0759493670886076,0.5454545454545454,0.13333333333333333,6.0,21.0,79.0
449,50,transmembrane transport,2.3316598105015456e-07,0.0006443541886321021,0.17721518987341772,0.0707070707070707,0.10108303249097472,14.0,352.0,79.0
450,50,peroxisome,3.6217881426099787e-07,0.0006672541021401784,0.13924050632911392,0.09243697478991597,0.1111111111111111,11.0,216.0,79.0
451,50,cell periphery,9.479041680731652e-07,0.001309766584235096,0.17721518987341772,0.06306306306306306,0.09302325581395349,14.0,228.0,79.0
452,50,acetate transmembrane transport,2.2400363500984812e-06,0.0020634468178323843,0.0379746835443038,1.0,0.07317073170731708,3.0,3.0,79.0
453,50,acetate transmembrane transporter activity,2.2400363500984812e-06,0.0020634468178323843,0.0379746835443038,1.0,0.07317073170731708,3.0,4.0,79.0
454,50,peroxisomal matrix,2.6917921387680305e-06,0.002125362164424415,0.06329113924050633,0.2777777777777778,0.10309278350515465,5.0,28.0,79.0
455,50,fatty acid metabolic process,3.0771285308513974e-06,0.0021259111737519593,0.0759493670886076,0.1875,0.1081081081081081,6.0,38.0,79.0
456,50,transaminase activity,1.86502820406306e-05,0.011453345426507257,0.05063291139240506,0.3076923076923077,0.08695652173913043,4.0,22.0,79.0
457,50,plasma membrane,3.895380837564022e-05,0.02152976988921635,0.21518987341772153,0.03917050691244239,0.06627680311890838,17.0,1006.0,79.0
458,50,nitrogen utilization,4.352802331911266e-05,0.02187085317133961,0.0379746835443038,0.5,0.07058823529411765,3.0,6.0,79.0
459,50,ammonium transmembrane transporter activity,7.54465271324444e-05,0.03207638118930925,0.0379746835443038,0.42857142857142855,0.06976744186046513,3.0,25.0,79.0
460,50,ammonium transmembrane transport,7.54465271324444e-05,0.03207638118930925,0.0379746835443038,0.42857142857142855,0.06976744186046513,3.0,28.0,79.0
461,50,carboxylic ester hydrolase activity,0.00011956213376110077,0.04720142237840028,0.0379746835443038,0.375,0.06896551724137931,3.0,8.0,79.0
462,50,oxidoreductase activity,0.00016248367076205386,0.05986981655345811,0.13924050632911392,0.04888888888888889,0.07236842105263158,11.0,597.0,79.0
463,50,succinate transmembrane transport,0.0001733846317726165,0.059893553737953215,0.02531645569620253,1.0,0.04938271604938272,2.0,2.0,79.0
464,50,catalytic activity,0.00020622563314600954,0.06704759261164675,0.12658227848101267,0.05181347150259067,0.07352941176470588,10.0,258.0,79.0
465,51,fatty acid metabolic process,1.7145572216482997e-10,9.476357764050153e-07,0.15384615384615385,0.25,0.1904761904761905,8.0,38.0,52.0
466,51,long-chain fatty acid biosynthetic process,2.4886253077835413e-06,0.006877316038059816,0.057692307692307696,0.75,0.10714285714285714,3.0,8.0,52.0
467,51,fatty acid biosynthetic process,1.4389655685810848e-05,0.01988290674386914,0.07692307692307693,0.2222222222222222,0.1142857142857143,4.0,38.0,52.0
468,51,lipid metabolic process,1.2343060772558732e-05,0.01988290674386914,0.15384615384615385,0.0625,0.08888888888888889,8.0,145.0,52.0
469,51,fatty acid synthase activity,7.462123392745495e-05,0.05891879427386336,0.038461538461538464,1.0,0.07407407407407407,2.0,5.0,52.0
470,51,fatty-acyl-CoA synthase activity,7.462123392745495e-05,0.05891879427386336,0.038461538461538464,1.0,0.07407407407407407,2.0,2.0,52.0
471,51,lipid droplet,7.194660697486548e-05,0.05891879427386336,0.09615384615384616,0.09803921568627451,0.09708737864077671,5.0,152.0,52.0
472,55,mannitol 2-dehydrogenase activity,8.441316055141951e-07,0.0015551717945589856,0.3333333333333333,1.0,0.5,2.0,2.0,6.0
473,55,mannitol dehydrogenase activity,8.441316055141951e-07,0.0015551717945589856,0.3333333333333333,1.0,0.5,2.0,4.0,6.0
474,55,mannitol metabolic process,8.441316055141951e-07,0.0015551717945589856,0.3333333333333333,1.0,0.5,2.0,2.0,6.0
475,55,mannitol transmembrane transport,2.5312617539761706e-06,0.002798056742845259,0.3333333333333333,0.6666666666666666,0.4444444444444444,2.0,3.0,6.0
476,55,sorbitol transmembrane transport,2.5312617539761706e-06,0.002798056742845259,0.3333333333333333,0.6666666666666666,0.4444444444444444,2.0,3.0,6.0
477,55,proton transmembrane transport,3.0234318174593496e-05,0.027850846091829713,0.5,0.04285714285714286,0.07894736842105264,3.0,99.0,6.0
478,55,fructose transmembrane transport,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0
479,55,fructose transmembrane transporter activity,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0
480,55,glucose transmembrane transporter activity,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,16.0,6.0
481,55,hexose transmembrane transport,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0
482,55,mannose transmembrane transport,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0
483,55,mannose transmembrane transporter activity,6.551882063061761e-05,0.03017687680211863,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0
484,55,glucose transmembrane transport,7.640439706302094e-05,0.03248362327440898,0.3333333333333333,0.14285714285714285,0.2,2.0,14.0,6.0
485,55,carbohydrate:proton symporter activity,0.00011403344987391385,0.04501877696093728,0.3333333333333333,0.11764705882352941,0.1739130434782609,2.0,17.0,6.0
486,55,carbohydrate transport,0.00021156620625339625,0.0779550947975014,0.3333333333333333,0.08695652173913043,0.13793103448275862,2.0,41.0,6.0
487,56,structural constituent of cell wall,7.009644256076424e-10,3.874230380333439e-06,0.1111111111111111,0.25,0.15384615384615383,9.0,53.0,81.0
488,56,fungal-type cell wall,1.5350977510481856e-09,4.242242635021661e-06,0.14814814814814814,0.13636363636363635,0.14201183431952663,12.0,143.0,81.0
489,56,biological_process,6.135082231265054e-08,0.00011302866497400651,0.37037037037037035,0.03754693366708386,0.06818181818181819,30.0,799.0,81.0
490,56,cellular_component,6.984251658240191e-07,0.0009650489728773384,0.2716049382716049,0.042884990253411304,0.07407407407407407,22.0,514.0,81.0
491,56,fungal-type cell wall organization,1.2358455119828963e-06,0.0013661036289458937,0.12345679012345678,0.09523809523809523,0.10752688172043011,10.0,167.0,81.0
492,56, NAD or NADP as acceptor,6.961071533815713e-06,0.0064123070612332415,0.08641975308641975,0.12962962962962962,0.1037037037037037,7.0,75.0,81.0
493,56,branched-chain amino acid biosynthetic process,9.707633015234086e-06,0.007664869667885542,0.04938271604938271,0.36363636363636365,0.08695652173913042,4.0,30.0,81.0
494,56,leucine biosynthetic process,2.3696154464609145e-05,0.016371080715736844,0.037037037037037035,0.6,0.0697674418604651,3.0,19.0,81.0
495,56, acting on the CH-OH group of donors,0.00014436019289968863,0.06718342152494879,0.06172839506172839,0.13157894736842105,0.08403361344537816,5.0,47.0,81.0
496,56,mannitol 2-dehydrogenase activity,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,2.0,81.0
497,56,mannitol dehydrogenase activity,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,4.0,81.0
498,56,mannitol metabolic process,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,2.0,81.0
499,56,oxaloacetate transmembrane transporter activity,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,2.0,81.0
500,56,oxaloacetate transport,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,2.0,81.0
501,56,oxaloacetate(2-) transmembrane transport,0.00018233242679106782,0.06718342152494879,0.024691358024691357,1.0,0.048192771084337345,2.0,2.0,81.0
502,56,extracellular region,0.00022753234014539554,0.07859820274897507,0.08641975308641975,0.07608695652173914,0.08092485549132948,7.0,153.0,81.0
503,60,protein folding,1.0265517151228236e-26,5.673751329483846e-23,0.5,0.2345679012345679,0.319327731092437,19.0,165.0,38.0
504,60,protein refolding,6.792716487493078e-24,1.8771672013187123e-20,0.34210526315789475,0.5416666666666666,0.4193548387096774,13.0,34.0,38.0
505,60,unfolded protein binding,3.8041681927559476e-17,7.008545867120708e-14,0.34210526315789475,0.2,0.2524271844660194,13.0,130.0,38.0
506,60,protein-folding chaperone binding,9.33641163449599e-17,1.2900586775964833e-13,0.2631578947368421,0.4,0.3174603174603174,10.0,44.0,38.0
507,60,ATP-dependent protein folding chaperone,1.4812428492116625e-13,1.6373658455185718e-10,0.21052631578947367,0.4,0.27586206896551724,8.0,20.0,38.0
508,60,chaperone cofactor-dependent protein refolding,3.987792447140551e-11,3.6734214758909716e-08,0.15789473684210525,0.5,0.23999999999999996,6.0,12.0,38.0
509,60,cellular response to heat,6.141317860646405e-09,4.242882976974085e-06,0.13157894736842105,0.4166666666666667,0.19999999999999998,5.0,16.0,38.0
510,60,heat shock protein binding,6.141317860646405e-09,4.242882976974085e-06,0.13157894736842105,0.4166666666666667,0.19999999999999998,5.0,12.0,38.0
511,60,cytosol,1.1500742453457953e-07,7.062733726695789e-05,0.4473684210526316,0.026113671274961597,0.04934687953555878,17.0,838.0,38.0
512,60,tRNA import into nucleus,2.389628934284785e-07,0.00013207479119792007,0.07894736842105263,1.0,0.14634146341463414,3.0,4.0,38.0
513,60,protein targeting to mitochondrion,6.697850697465151e-07,0.00033653655277172625,0.10526315789473684,0.3333333333333333,0.16,4.0,17.0,38.0
514,60,ATP hydrolysis activity,8.09391244904789e-07,0.0003727921175490641,0.21052631578947367,0.06451612903225806,0.09876543209876543,8.0,246.0,38.0
515,60,'de novo' protein folding,9.516409504831118e-07,0.0003801993311722001,0.07894736842105263,0.75,0.14285714285714285,3.0,10.0,38.0
516,60,protein stabilization,9.630524039100418e-07,0.0003801993311722001,0.10526315789473684,0.3076923076923077,0.1568627450980392,4.0,18.0,38.0
517,60,ATPase activator activity,2.4180025383266096e-06,0.0008352687518331983,0.10526315789473684,0.25,0.14814814814814814,4.0,29.0,38.0
518,60,Hsp70 protein binding,2.368623874961478e-06,0.0008352687518331983,0.07894736842105263,0.6,0.1395348837209302,3.0,6.0,38.0
519,60,perinuclear region of cytoplasm,3.147577026219893e-06,0.0010233328367010206,0.10526315789473684,0.23529411764705882,0.14545454545454545,4.0,18.0,38.0
520,60,adenyl-nucleotide exchange factor activity,4.716386417183747e-06,0.0014481926515430316,0.07894736842105263,0.5,0.13636363636363635,3.0,11.0,38.0
521,60,protein folding chaperone,5.079390434688543e-06,0.0014775679438170303,0.10526315789473684,0.21052631578947367,0.14035087719298245,4.0,19.0,38.0
522,60,protein unfolding,1.308985719151025e-05,0.003617382034873858,0.07894736842105263,0.375,0.13043478260869565,3.0,9.0,38.0
523,60,ATP binding,2.6201868862475818e-05,0.006896082342995421,0.3157894736842105,0.024896265560165973,0.04615384615384614,12.0,1293.0,38.0
524,60,cytoplasm,2.9311470022993597e-05,0.0073638406735038915,0.6578947368421053,0.012800819252432157,0.025113008538422906,25.0,4573.0,38.0
525,60,protein sequestering activity,3.95616345784319e-05,0.009506832796304047,0.05263157894736842,1.0,0.1,2.0,2.0,38.0
526,60,SRP-dependent cotranslational protein targeting to membrane,0.00010312273248132739,0.02374830593434569,0.07894736842105263,0.2,0.11320754716981134,3.0,38.0,38.0
527,60,stress granule disassembly,0.00011820697794825248,0.026133198684799658,0.05263157894736842,0.6666666666666666,0.09756097560975609,2.0,3.0,38.0
528,60, translocation,0.00018251284038639778,0.03879801803137002,0.07894736842105263,0.16666666666666666,0.10714285714285714,3.0,42.0,38.0
529,60,positive regulation of ATP-dependent activity,0.0002354623149487341,0.046478579097201905,0.05263157894736842,0.5,0.09523809523809525,2.0,4.0,38.0
530,60,protein localization to nucleus,0.0002354623149487341,0.046478579097201905,0.05263157894736842,0.5,0.09523809523809525,2.0,6.0,38.0
531,60,proteasome-mediated ubiquitin-dependent protein catabolic process,0.0003285416610209052,0.06261550898146699,0.10526315789473684,0.07547169811320754,0.08791208791208792,4.0,105.0,38.0
532,60,protein maturation,0.00039085810900059686,0.06968621833697738,0.05263157894736842,0.4,0.09302325581395349,2.0,6.0,38.0
533,60,TRC complex,0.00039085810900059686,0.06968621833697738,0.05263157894736842,0.4,0.09302325581395349,2.0,7.0,38.0
534,60,polysome,0.0004409029182248521,0.07615220090714868,0.07894736842105263,0.125,0.0967741935483871,3.0,31.0,38.0
535,61, NAD or NADP as acceptor,1.594255526762761e-07,0.000881145029641778,0.14893617021276595,0.12962962962962962,0.13861386138613857,7.0,75.0,47.0
536,61, acting on the CH-OH group of donors,1.0115706620377019e-05,0.02795475524541189,0.10638297872340426,0.13157894736842105,0.1176470588235294,5.0,47.0,47.0
537,61,sucrose catabolic process,6.0833751037390114e-05,0.05603802366394253,0.0425531914893617,1.0,0.08163265306122448,2.0,5.0,47.0
538,61,oxidoreductase activity,5.1525640778818466e-05,0.05603802366394253,0.19148936170212766,0.04,0.0661764705882353,9.0,597.0,47.0
539,61,cell periphery,4.637048075019297e-05,0.05603802366394253,0.19148936170212766,0.04054054054054054,0.06691449814126395,9.0,228.0,47.0
540,61,glyoxalase III activity,6.0833751037390114e-05,0.05603802366394253,0.0425531914893617,1.0,0.08163265306122448,2.0,6.0,47.0
541,61,mannose transmembrane transporter activity,0.0001242754979847299,0.0563626888045507,0.06382978723404255,0.23076923076923078,0.1,3.0,13.0,47.0
542,61,mannose transmembrane transport,0.0001242754979847299,0.0563626888045507,0.06382978723404255,0.23076923076923078,0.1,3.0,13.0,47.0
543,61,transmembrane transport,0.00013257010212758442,0.0563626888045507,0.1702127659574468,0.04040404040404041,0.0653061224489796,8.0,352.0,47.0
544,61,glucose transmembrane transporter activity,0.0001242754979847299,0.0563626888045507,0.06382978723404255,0.23076923076923078,0.1,3.0,16.0,47.0
545,61,transmembrane transporter activity,0.00011789435484001174,0.0563626888045507,0.1276595744680851,0.06,0.08163265306122448,6.0,237.0,47.0
546,61,fructose transmembrane transporter activity,0.0001242754979847299,0.0563626888045507,0.06382978723404255,0.23076923076923078,0.1,3.0,13.0,47.0
547,61,fructose transmembrane transport,0.0001242754979847299,0.0563626888045507,0.06382978723404255,0.23076923076923078,0.1,3.0,13.0,47.0
548,61,glucose transmembrane transport,0.00015729500607344226,0.062097821326279674,0.06382978723404255,0.21428571428571427,0.0983606557377049,3.0,14.0,47.0
549,61,cellular response to nutrient levels,0.00018158262264320976,0.06272544720931378,0.0425531914893617,0.6666666666666666,0.08,2.0,3.0,47.0
550,61,lactate biosynthetic process,0.00018158262264320976,0.06272544720931378,0.0425531914893617,0.6666666666666666,0.08,2.0,3.0,47.0
551,61,lyase activity,0.0002463751971198061,0.0801009243812452,0.10638297872340426,0.0684931506849315,0.08333333333333333,5.0,76.0,47.0
552,61,carbohydrate:proton symporter activity,0.00028900690944839833,0.0868311305981959,0.06382978723404255,0.17647058823529413,0.09374999999999999,3.0,17.0,47.0
553,61,pentose transmembrane transport,0.000361338158812829,0.0868311305981959,0.0425531914893617,0.5,0.0784313725490196,2.0,4.0,47.0
554,61,pentose transmembrane transporter activity,0.000361338158812829,0.0868311305981959,0.0425531914893617,0.5,0.0784313725490196,2.0,4.0,47.0
555,61,phosphopyruvate hydratase activity,0.000361338158812829,0.0868311305981959,0.0425531914893617,0.5,0.0784313725490196,2.0,19.0,47.0
556,61,phosphopyruvate hydratase complex,0.000361338158812829,0.0868311305981959,0.0425531914893617,0.5,0.0784313725490196,2.0,10.0,47.0
557,61,sucrose alpha-glucosidase activity,0.000361338158812829,0.0868311305981959,0.0425531914893617,0.5,0.0784313725490196,2.0,4.0,47.0
558,61,NAD binding,0.00040730202574497073,0.0937982623455189,0.06382978723404255,0.15789473684210525,0.0909090909090909,3.0,27.0,47.0
559,61,carbohydrate metabolic process,0.00044906047025524397,0.09927828876402933,0.10638297872340426,0.060240963855421686,0.07692307692307691,5.0,152.0,47.0
560,63,ribosome biogenesis,4.2212970879335663e-103,2.3331109005008822e-99,0.46733668341708545,0.577639751552795,0.5166666666666667,93.0,200.0,199.0
561,63,nucleolus,3.382662813873034e-100,9.34798868613813e-97,0.5125628140703518,0.45739910313901344,0.4834123222748815,102.0,537.0,199.0
562,63,rRNA processing,5.1030165701750845e-76,9.401457527785898e-73,0.3969849246231156,0.4647058823529412,0.4281842818428185,79.0,270.0,199.0
563,63, 5.8S rRNA,1.925540513646955e-63,2.1284924837853442e-60,0.3316582914572864,0.4748201438848921,0.3905325443786982,66.0,337.0,199.0
564,63, LSU-rRNA),1.925540513646955e-63,2.1284924837853442e-60,0.3316582914572864,0.4748201438848921,0.3905325443786982,66.0,337.0,199.0
565,63,preribosome,1.1645782808042848e-46,1.0727706930008804e-43,0.20603015075376885,0.6507936507936508,0.3129770992366412,41.0,127.0,199.0
566,63,90S preribosome,6.75850615741499e-39,5.336323361718951e-36,0.18592964824120603,0.5692307692307692,0.2803030303030303,37.0,83.0,199.0
567,63,nucleus,7.482897668468532e-34,5.169746926703197e-31,0.7085427135678392,0.07921348314606741,0.14249621020717532,141.0,4687.0,199.0
568,63,small-subunit processome,7.827220466158235e-33,4.3261047516456566e-30,0.1457286432160804,0.6444444444444445,0.23770491803278687,29.0,88.0,199.0
569,63, large subunit precursor,7.827220466158235e-33,4.3261047516456566e-30,0.1457286432160804,0.6444444444444445,0.23770491803278687,29.0,98.0,199.0
570,63,maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA,1.427410178587638e-29,7.172087324594432e-27,0.1507537688442211,0.5084745762711864,0.2325581395348837,30.0,94.0,199.0
