,gene_id,database,kegg_id
6657,ZMO1_ZMO0843,KEGG_module,M00360
6658,ZMO1_ZMO0844,KEGG_module,-
6659,ZMO1_ZMO0845,KEGG_module,M00359
6660,ZMO1_ZMO0845,KEGG_module,M00360
6661,ZMO1_ZMO0846,KEGG_module,-
6662,ZMO1_ZMO0847,KEGG_module,-
6663,ZMO1_ZMO0849,KEGG_module,-
6664,ZMO1_ZMO0850,KEGG_module,-
6665,ZMO1_ZMO0851,KEGG_module,M00124
6666,ZMO1_ZMO0852,KEGG_module,-
6667,ZMO1_ZMO0853,KEGG_module,-
6668,ZMO1_ZMO0854,KEGG_module,M00120
6669,ZMO1_ZMO0855,KEGG_module,M00364
6670,ZMO1_ZMO0856,KEGG_module,-
6671,ZMO1_ZMO0857,KEGG_module,-
6672,ZMO1_ZMO0859,KEGG_module,-
6673,ZMO1_ZMO0860,KEGG_module,-
6674,ZMO1_ZMO0861,KEGG_module,M00260
6675,ZMO1_ZMO0862,KEGG_module,-
6676,ZMO1_ZMO0863,KEGG_module,M00053
6677,ZMO1_ZMO0864,KEGG_module,-
6678,ZMO1_ZMO0865,KEGG_module,-
6679,ZMO1_ZMO0866,KEGG_module,-
6680,ZMO1_ZMO0867,KEGG_module,-
6681,ZMO1_ZMO0868,KEGG_module,-
6682,ZMO1_ZMO0869,KEGG_module,-
6683,ZMO1_ZMO0870,KEGG_module,-
6684,ZMO1_ZMO0871,KEGG_module,-
6685,ZMO1_ZMO0872,KEGG_module,-
6686,ZMO1_ZMO0873,KEGG_module,-
6687,ZMO1_ZMO0874,KEGG_module,-
6688,ZMO1_ZMO0875,KEGG_module,M00096
6689,ZMO1_ZMO0876,KEGG_module,M00210
6690,ZMO1_ZMO0878,KEGG_module,M00506
6691,ZMO1_ZMO0880,KEGG_module,M00506
6692,ZMO1_ZMO0882,KEGG_module,-
6693,ZMO1_ZMO0883,KEGG_module,M00178
6694,ZMO1_ZMO0883,KEGG_module,M00179
6695,ZMO1_ZMO0884,KEGG_module,M00178
6696,ZMO1_ZMO0884,KEGG_module,M00179
6697,ZMO1_ZMO0885,KEGG_module,-
6698,ZMO1_ZMO0886,KEGG_module,-
6699,ZMO1_ZMO0888,KEGG_module,-
6700,ZMO1_ZMO0889,KEGG_module,M00632
6701,ZMO1_ZMO0890,KEGG_module,M00360
6702,ZMO1_ZMO0892,KEGG_module,-
6703,ZMO1_ZMO0893,KEGG_module,-
6704,ZMO1_ZMO0894,KEGG_module,-
6705,ZMO1_ZMO0896,KEGG_module,-
6706,ZMO1_ZMO0899,KEGG_module,M00115
6707,ZMO1_ZMO0900,KEGG_module,M00121
6708,ZMO1_ZMO0900,KEGG_module,M00359
6709,ZMO1_ZMO0900,KEGG_module,M00360
6710,ZMO1_ZMO0901,KEGG_module,-
6711,ZMO1_ZMO0902,KEGG_module,-
6712,ZMO1_ZMO0903,KEGG_module,M00432
6713,ZMO1_ZMO0904,KEGG_module,-
6714,ZMO1_ZMO0905,KEGG_module,-
6715,ZMO1_ZMO0907,KEGG_module,-
6716,ZMO1_ZMO0908,KEGG_module,M00249
6717,ZMO1_ZMO0909,KEGG_module,-
6718,ZMO1_ZMO0910,KEGG_module,M00249
6719,ZMO1_ZMO0910,KEGG_module,M00254
6720,ZMO1_ZMO0911,KEGG_module,-
6721,ZMO1_ZMO0912,KEGG_module,-
6722,ZMO1_ZMO0913,KEGG_module,M00019
6723,ZMO1_ZMO0913,KEGG_module,M00036
6724,ZMO1_ZMO0913,KEGG_module,M00119
6725,ZMO1_ZMO0913,KEGG_module,M00570
6726,ZMO1_ZMO0914,KEGG_module,M00140
6727,ZMO1_ZMO0914,KEGG_module,M00377
6728,ZMO1_ZMO0915,KEGG_module,-
6729,ZMO1_ZMO0916,KEGG_module,-
6730,ZMO1_ZMO0917,KEGG_module,-
6731,ZMO1_ZMO0918,KEGG_module,M00532
6732,ZMO1_ZMO0919,KEGG_module,-
6733,ZMO1_ZMO0920,KEGG_module,-
6734,ZMO1_ZMO0921,KEGG_module,-
6735,ZMO1_ZMO0922,KEGG_module,-
6736,ZMO1_ZMO0923,KEGG_module,M00028
6737,ZMO1_ZMO0924,KEGG_module,M00335
6738,ZMO1_ZMO0925,KEGG_module,-
6739,ZMO1_ZMO0926,KEGG_module,M00210
6740,ZMO1_ZMO0926,KEGG_module,M00669
6741,ZMO1_ZMO0926,KEGG_module,M00670
6742,ZMO1_ZMO2007,KEGG_module,-
6743,ZMO1_ZMO0927,KEGG_module,-
6744,ZMO1_ZMO0928,KEGG_module,-
6745,ZMO1_ZMO0932,KEGG_module,-
6746,ZMO1_ZMO0935,KEGG_module,-
6747,ZMO1_ZMO0936,KEGG_module,-
6748,ZMO1_ZMO0937,KEGG_module,M00024
6749,ZMO1_ZMO0937,KEGG_module,M00025
6750,ZMO1_ZMO0937,KEGG_module,M00034
6751,ZMO1_ZMO0937,KEGG_module,M00040
6752,ZMO1_ZMO0938,KEGG_module,M00126
6753,ZMO1_ZMO0939,KEGG_module,-
6754,ZMO1_ZMO0940,KEGG_module,-
6755,ZMO1_ZMO0941,KEGG_module,-
6756,ZMO1_ZMO0942,KEGG_module,-
6757,ZMO1_ZMO0945,KEGG_module,-
6758,ZMO1_ZMO0946,KEGG_module,-
6759,ZMO1_ZMO0947,KEGG_module,-
6760,ZMO1_ZMO0948,KEGG_module,-
6761,ZMO1_ZMO0949,KEGG_module,-
6762,ZMO1_ZMO0950,KEGG_module,-
6763,ZMO1_ZMO0951,KEGG_module,M00121
6764,ZMO1_ZMO0952,KEGG_module,-
6765,ZMO1_ZMO0956,KEGG_module,M00151
6766,ZMO1_ZMO0956,KEGG_module,M00152
6767,ZMO1_ZMO0957,KEGG_module,M00151
6768,ZMO1_ZMO0957,KEGG_module,M00152
6769,ZMO1_ZMO0958,KEGG_module,M00151
6770,ZMO1_ZMO0958,KEGG_module,M00152
6771,ZMO1_ZMO0959,KEGG_module,-
6772,ZMO1_ZMO0961,KEGG_module,-
6773,ZMO1_ZMO0962,KEGG_module,-
6774,ZMO1_ZMO0963,KEGG_module,-
6775,ZMO1_ZMO0964,KEGG_module,-
6776,ZMO1_ZMO0965,KEGG_module,M00701
6777,ZMO1_ZMO0966,KEGG_module,M00701
6778,ZMO1_ZMO0967,KEGG_module,-
6779,ZMO1_ZMO0969,KEGG_module,-
6780,ZMO1_ZMO0970,KEGG_module,-
6781,ZMO1_ZMO0971,KEGG_module,-
6782,ZMO1_ZMO0972,KEGG_module,M00066
6783,ZMO1_ZMO0973,KEGG_module,-
6784,ZMO1_ZMO0974,KEGG_module,-
6785,ZMO1_ZMO0975,KEGG_module,-
6786,ZMO1_ZMO0976,KEGG_module,-
6787,ZMO1_ZMO0978,KEGG_module,M00240
6788,ZMO1_ZMO0979,KEGG_module,-
6789,ZMO1_ZMO0980,KEGG_module,M00260
6790,ZMO1_ZMO0981,KEGG_module,M00239
6791,ZMO1_ZMO0981,KEGG_module,M00349
6792,ZMO1_ZMO0982,KEGG_module,M00239
6793,ZMO1_ZMO0983,KEGG_module,-
6794,ZMO1_ZMO0984,KEGG_module,-
6795,ZMO1_ZMO0985,KEGG_module,-
6796,ZMO1_ZMO0986,KEGG_module,M00359
6797,ZMO1_ZMO0986,KEGG_module,M00360
6798,ZMO1_ZMO0987,KEGG_module,-
6799,ZMO1_ZMO2009,KEGG_module,-
6800,ZMO1_ZMO0988,KEGG_module,-
6801,ZMO1_ZMO0989,KEGG_module,-
6802,ZMO1_ZMO0992,KEGG_module,-
6803,ZMO1_ZMO0994,KEGG_module,-
6804,ZMO1_ZMO0996,KEGG_module,-
6805,ZMO1_ZMO0997,KEGG_module,M00008
6806,ZMO1_ZMO0997,KEGG_module,M00061
6807,ZMO1_ZMO0997,KEGG_module,M00308
6808,ZMO1_ZMO0997,KEGG_module,M00631
6809,ZMO1_ZMO0998,KEGG_module,-
6810,ZMO1_ZMO0999,KEGG_module,-
6811,ZMO1_ZMO1000,KEGG_module,M00017
6812,ZMO1_ZMO1001,KEGG_module,-
6813,ZMO1_ZMO1002,KEGG_module,-
6814,ZMO1_ZMO1003,KEGG_module,M00127
6815,ZMO1_ZMO1004,KEGG_module,-
6816,ZMO1_ZMO1005,KEGG_module,-
6817,ZMO1_ZMO1006,KEGG_module,M00126
6818,ZMO1_ZMO1006,KEGG_module,M00841
6819,ZMO1_ZMO1007,KEGG_module,-
6820,ZMO1_ZMO1008,KEGG_module,-
6821,ZMO1_ZMO1009,KEGG_module,-
6822,ZMO1_ZMO1010,KEGG_module,-
6823,ZMO1_ZMO1011,KEGG_module,-
6824,ZMO1_ZMO1012,KEGG_module,-
6825,ZMO1_ZMO1013,KEGG_module,-
6826,ZMO1_ZMO1014,KEGG_module,-
6827,ZMO1_ZMO1015,KEGG_module,M00669
6828,ZMO1_ZMO1016,KEGG_module,M00210
6829,ZMO1_ZMO1016,KEGG_module,M00669
6830,ZMO1_ZMO1016,KEGG_module,M00670
6831,ZMO1_ZMO1017,KEGG_module,M00210
6832,ZMO1_ZMO1017,KEGG_module,M00669
6833,ZMO1_ZMO1017,KEGG_module,M00670
6834,ZMO1_ZMO1018,KEGG_module,M00210
6835,ZMO1_ZMO1018,KEGG_module,M00669
6836,ZMO1_ZMO1018,KEGG_module,M00670
6837,ZMO1_ZMO1019,KEGG_module,-
6838,ZMO1_ZMO1020,KEGG_module,M00134
6839,ZMO1_ZMO1021,KEGG_module,-
6840,ZMO1_ZMO1022,KEGG_module,-
6841,ZMO1_ZMO1023,KEGG_module,-
6842,ZMO1_ZMO1025,KEGG_module,M00053
6843,ZMO1_ZMO1026,KEGG_module,-
6844,ZMO1_ZMO1027,KEGG_module,-
6845,ZMO1_ZMO1029,KEGG_module,M00254
6846,ZMO1_ZMO1030,KEGG_module,M00254
6847,ZMO1_ZMO1030,KEGG_module,M00747
6848,ZMO1_ZMO1030,KEGG_module,M00813
6849,ZMO1_ZMO1032,KEGG_module,-
6850,ZMO1_ZMO1033,KEGG_module,-
6851,ZMO1_ZMO1034,KEGG_module,-
6852,ZMO1_ZMO1036,KEGG_module,M00029
6853,ZMO1_ZMO1036,KEGG_module,M00844
6854,ZMO1_ZMO1036,KEGG_module,M00845
6855,ZMO1_ZMO1039,KEGG_module,M00053
6856,ZMO1_ZMO1040,KEGG_module,-
6857,ZMO1_ZMO1041,KEGG_module,-
6858,ZMO1_ZMO1042,KEGG_module,-
6859,ZMO1_ZMO1043,KEGG_module,-
6860,ZMO1_ZMO1044,KEGG_module,-
6861,ZMO1_ZMO1045,KEGG_module,-
6862,ZMO1_ZMO1047,KEGG_module,M00222
6863,ZMO1_ZMO1048,KEGG_module,M00222
6864,ZMO1_ZMO1049,KEGG_module,M00222
6865,ZMO1_ZMO1050,KEGG_module,M00222
6866,ZMO1_ZMO1052,KEGG_module,M00048
6867,ZMO1_ZMO1054,KEGG_module,-
6868,ZMO1_ZMO1055,KEGG_module,-
6869,ZMO1_ZMO1056,KEGG_module,-
6870,ZMO1_ZMO1057,KEGG_module,-
6871,ZMO1_ZMO1059,KEGG_module,M00126
6872,ZMO1_ZMO1059,KEGG_module,M00840
6873,ZMO1_ZMO1060,KEGG_module,-
6874,ZMO1_ZMO1061,KEGG_module,-
6875,ZMO1_ZMO1063,KEGG_module,-
6876,ZMO1_ZMO1064,KEGG_module,-
6877,ZMO1_ZMO1065,KEGG_module,-
6878,ZMO1_ZMO1067,KEGG_module,-
6879,ZMO1_ZMO1068,KEGG_module,-
6880,ZMO1_ZMO1069,KEGG_module,-
6881,ZMO1_ZMO1070,KEGG_module,M00335
6882,ZMO1_ZMO1071,KEGG_module,-
6883,ZMO1_ZMO1072,KEGG_module,M00016
6884,ZMO1_ZMO1072,KEGG_module,M00525
6885,ZMO1_ZMO1072,KEGG_module,M00527
6886,ZMO1_ZMO1075,KEGG_module,M00335
6887,ZMO1_ZMO1076,KEGG_module,M00178
6888,ZMO1_ZMO1077,KEGG_module,-
6889,ZMO1_ZMO1078,KEGG_module,-
6890,ZMO1_ZMO1079,KEGG_module,M00178
6891,ZMO1_ZMO1081,KEGG_module,-
6892,ZMO1_ZMO1084,KEGG_module,-
6893,ZMO1_ZMO1085,KEGG_module,-
6894,ZMO1_ZMO1086,KEGG_module,-
6895,ZMO1_ZMO1087,KEGG_module,-
6896,ZMO1_ZMO1088,KEGG_module,-
6897,ZMO1_ZMO1089,KEGG_module,-
6898,ZMO1_ZMO1090,KEGG_module,M00053
6899,ZMO1_ZMO1091,KEGG_module,M00260
6900,ZMO1_ZMO1092,KEGG_module,M00359
6901,ZMO1_ZMO1092,KEGG_module,M00360
6902,ZMO1_ZMO1093,KEGG_module,-
6903,ZMO1_ZMO1094,KEGG_module,-
6904,ZMO1_ZMO1095,KEGG_module,-
6905,ZMO1_ZMO1096,KEGG_module,-
6906,ZMO1_ZMO1097,KEGG_module,-
6907,ZMO1_ZMO1098,KEGG_module,-
6908,ZMO1_ZMO1099,KEGG_module,-
6909,ZMO1_ZMO1100,KEGG_module,-
6910,ZMO1_ZMO1101,KEGG_module,-
6911,ZMO1_ZMO1102,KEGG_module,-
6912,ZMO1_ZMO1105,KEGG_module,-
6913,ZMO1_ZMO1107,KEGG_module,-
6914,ZMO1_ZMO1109,KEGG_module,-
6915,ZMO1_ZMO1111,KEGG_module,-
6916,ZMO1_ZMO1112,KEGG_module,-
6917,ZMO1_ZMO1113,KEGG_module,-
6918,ZMO1_ZMO1114,KEGG_module,-
6919,ZMO1_ZMO1115,KEGG_module,-
6920,ZMO1_ZMO1116,KEGG_module,-
6921,ZMO1_ZMO1117,KEGG_module,-
6922,ZMO1_ZMO1118,KEGG_module,-
6923,ZMO1_ZMO1121,KEGG_module,-
6924,ZMO1_ZMO1122,KEGG_module,-
6925,ZMO1_ZMO1124,KEGG_module,M00498
6926,ZMO1_ZMO1125,KEGG_module,M00498
6927,ZMO1_ZMO1126,KEGG_module,-
6928,ZMO1_ZMO1127,KEGG_module,-
6929,ZMO1_ZMO1128,KEGG_module,M00096
6930,ZMO1_ZMO1129,KEGG_module,-
6931,ZMO1_ZMO1130,KEGG_module,-
6932,ZMO1_ZMO1131,KEGG_module,-
6933,ZMO1_ZMO1132,KEGG_module,-
6934,ZMO1_ZMO1133,KEGG_module,-
6935,ZMO1_ZMO1135,KEGG_module,-
6936,ZMO1_ZMO1136,KEGG_module,-
6937,ZMO1_ZMO1137,KEGG_module,M00020
6938,ZMO1_ZMO1138,KEGG_module,-
6939,ZMO1_ZMO1139,KEGG_module,M00019
6940,ZMO1_ZMO1139,KEGG_module,M00570
6941,ZMO1_ZMO1140,KEGG_module,M00019
6942,ZMO1_ZMO1140,KEGG_module,M00570
6943,ZMO1_ZMO1141,KEGG_module,M00019
6944,ZMO1_ZMO1141,KEGG_module,M00570
6945,ZMO1_ZMO1142,KEGG_module,-
6946,ZMO1_ZMO1143,KEGG_module,-
6947,ZMO1_ZMO1144,KEGG_module,-
6948,ZMO1_ZMO1145,KEGG_module,M00178
6949,ZMO1_ZMO1146,KEGG_module,M00083
6950,ZMO1_ZMO1146,KEGG_module,M00572
6951,ZMO1_ZMO1147,KEGG_module,-
6952,ZMO1_ZMO1148,KEGG_module,-
6953,ZMO1_ZMO1149,KEGG_module,-
6954,ZMO1_ZMO1150,KEGG_module,M00096
6955,ZMO1_ZMO1151,KEGG_module,M00093
6956,ZMO1_ZMO1152,KEGG_module,-
6957,ZMO1_ZMO1153,KEGG_module,-
6958,ZMO1_ZMO1154,KEGG_module,-
6959,ZMO1_ZMO1155,KEGG_module,-
6960,ZMO1_ZMO1156,KEGG_module,M00178
6961,ZMO1_ZMO1156,KEGG_module,M00179
6962,ZMO1_ZMO1158,KEGG_module,-
6963,ZMO1_ZMO1159,KEGG_module,M00093
6964,ZMO1_ZMO1160,KEGG_module,M00093
6965,ZMO1_ZMO1162,KEGG_module,M00434
6966,ZMO1_ZMO1163,KEGG_module,-
6967,ZMO1_ZMO1164,KEGG_module,M00434
6968,ZMO1_ZMO1165,KEGG_module,-
6969,ZMO1_ZMO1166,KEGG_module,M00729
6970,ZMO1_ZMO1167,KEGG_module,-
6971,ZMO1_ZMO1169,KEGG_module,-
6972,ZMO1_ZMO1170,KEGG_module,-
6973,ZMO1_ZMO1171,KEGG_module,M00628
6974,ZMO1_ZMO1172,KEGG_module,-
6975,ZMO1_ZMO1173,KEGG_module,-
6976,ZMO1_ZMO1174,KEGG_module,-
6977,ZMO1_ZMO1176,KEGG_module,-
6978,ZMO1_ZMO1177,KEGG_module,-
6979,ZMO1_ZMO1178,KEGG_module,M00026
6980,ZMO1_ZMO1179,KEGG_module,-
6981,ZMO1_ZMO1180,KEGG_module,-
6982,ZMO1_ZMO1181,KEGG_module,-
6983,ZMO1_ZMO1182,KEGG_module,M00096
6984,ZMO1_ZMO1183,KEGG_module,-
6985,ZMO1_ZMO1184,KEGG_module,-
6986,ZMO1_ZMO1185,KEGG_module,-
6987,ZMO1_ZMO1186,KEGG_module,-
6988,ZMO1_ZMO1187,KEGG_module,-
6989,ZMO1_ZMO1188,KEGG_module,M00116
6990,ZMO1_ZMO1188,KEGG_module,M00117
6991,ZMO1_ZMO1189,KEGG_module,-
6992,ZMO1_ZMO1190,KEGG_module,M00120
6993,ZMO1_ZMO1191,KEGG_module,M00053
6994,ZMO1_ZMO1192,KEGG_module,-
6995,ZMO1_ZMO1193,KEGG_module,-
6996,ZMO1_ZMO1194,KEGG_module,-
6997,ZMO1_ZMO1195,KEGG_module,M00089
6998,ZMO1_ZMO1196,KEGG_module,-
6999,ZMO1_ZMO1197,KEGG_module,-
7000,ZMO1_ZMO1198,KEGG_module,-
7001,ZMO1_ZMO1200,KEGG_module,M00004
7002,ZMO1_ZMO1200,KEGG_module,M00007
7003,ZMO1_ZMO1200,KEGG_module,M00165
7004,ZMO1_ZMO1200,KEGG_module,M00167
7005,ZMO1_ZMO1201,KEGG_module,M00140
7006,ZMO1_ZMO1201,KEGG_module,M00141
7007,ZMO1_ZMO1201,KEGG_module,M00346
7008,ZMO1_ZMO1201,KEGG_module,M00532
7009,ZMO1_ZMO1202,KEGG_module,-
7010,ZMO1_ZMO1203,KEGG_module,-
7011,ZMO1_ZMO1206,KEGG_module,-
7012,ZMO1_ZMO1207,KEGG_module,-
7013,ZMO1_ZMO1209,KEGG_module,-
7014,ZMO1_ZMO1211,KEGG_module,-
7015,ZMO1_ZMO1212,KEGG_module,M00001
7016,ZMO1_ZMO1212,KEGG_module,M00004
7017,ZMO1_ZMO1212,KEGG_module,M00114
7018,ZMO1_ZMO1213,KEGG_module,-
7019,ZMO1_ZMO1214,KEGG_module,-
7020,ZMO1_ZMO1215,KEGG_module,-
7021,ZMO1_ZMO1216,KEGG_module,-
7022,ZMO1_ZMO2011,KEGG_module,-
7023,ZMO1_ZMO1218,KEGG_module,M00336
7024,ZMO1_ZMO1219,KEGG_module,M00336
7025,ZMO1_ZMO1220,KEGG_module,M00336
7026,ZMO1_ZMO1221,KEGG_module,-
7027,ZMO1_ZMO1222,KEGG_module,M00083
7028,ZMO1_ZMO1222,KEGG_module,M00572
7029,ZMO1_ZMO1223,KEGG_module,M00082
7030,ZMO1_ZMO1225,KEGG_module,M00178
7031,ZMO1_ZMO1226,KEGG_module,M00178
7032,ZMO1_ZMO1227,KEGG_module,M00178
7033,ZMO1_ZMO1228,KEGG_module,-
7034,ZMO1_ZMO1229,KEGG_module,M00126
7035,ZMO1_ZMO1229,KEGG_module,M00841
7036,ZMO1_ZMO1229,KEGG_module,M00842
7037,ZMO1_ZMO1229,KEGG_module,M00843
7038,ZMO1_ZMO1231,KEGG_module,-
7039,ZMO1_ZMO1232,KEGG_module,-
7040,ZMO1_ZMO1233,KEGG_module,M00114
7041,ZMO1_ZMO1233,KEGG_module,M00361
7042,ZMO1_ZMO1233,KEGG_module,M00362
7043,ZMO1_ZMO1234,KEGG_module,M00096
7044,ZMO1_ZMO1235,KEGG_module,-
7045,ZMO1_ZMO1236,KEGG_module,-
7046,ZMO1_ZMO1237,KEGG_module,-
7047,ZMO1_ZMO1240,KEGG_module,M00001
7048,ZMO1_ZMO1240,KEGG_module,M00002
7049,ZMO1_ZMO1240,KEGG_module,M00003
7050,ZMO1_ZMO1242,KEGG_module,-
7051,ZMO1_ZMO1243,KEGG_module,-
7052,ZMO1_ZMO1246,KEGG_module,M00178
7053,ZMO1_ZMO1251,KEGG_module,-
7054,ZMO1_ZMO1252,KEGG_module,-
7055,ZMO1_ZMO1253,KEGG_module,-
7056,ZMO1_ZMO1254,KEGG_module,-
7057,ZMO1_ZMO1255,KEGG_module,-
7058,ZMO1_ZMO1256,KEGG_module,-
7059,ZMO1_ZMO1258,KEGG_module,M00259
7060,ZMO1_ZMO1260,KEGG_module,-
7061,ZMO1_ZMO1261,KEGG_module,M00436
7062,ZMO1_ZMO1262,KEGG_module,M00436
7063,ZMO1_ZMO1263,KEGG_module,M00436
7064,ZMO1_ZMO1264,KEGG_module,M00061
7065,ZMO1_ZMO1264,KEGG_module,M00552
7066,ZMO1_ZMO1265,KEGG_module,-
7067,ZMO1_ZMO1267,KEGG_module,M00050
7068,ZMO1_ZMO1268,KEGG_module,-
7069,ZMO1_ZMO2012,KEGG_module,-
7070,ZMO1_ZMO1270,KEGG_module,M00123
7071,ZMO1_ZMO1270,KEGG_module,M00573
7072,ZMO1_ZMO1270,KEGG_module,M00577
7073,ZMO1_ZMO1271,KEGG_module,M00121
7074,ZMO1_ZMO1272,KEGG_module,-
7075,ZMO1_ZMO1273,KEGG_module,-
7076,ZMO1_ZMO1275,KEGG_module,M00570
7077,ZMO1_ZMO1277,KEGG_module,-
7078,ZMO1_ZMO1278,KEGG_module,M00083
7079,ZMO1_ZMO1278,KEGG_module,M00572
7080,ZMO1_ZMO1279,KEGG_module,-
7081,ZMO1_ZMO1283,KEGG_module,-
7082,ZMO1_ZMO1284,KEGG_module,-
7083,ZMO1_ZMO1285,KEGG_module,-
7084,ZMO1_ZMO1286,KEGG_module,-
7085,ZMO1_ZMO1287,KEGG_module,-
7086,ZMO1_ZMO1288,KEGG_module,-
7087,ZMO1_ZMO1289,KEGG_module,-
7088,ZMO1_ZMO1291,KEGG_module,-
7089,ZMO1_ZMO1294,KEGG_module,-
7090,ZMO1_ZMO1295,KEGG_module,-
7091,ZMO1_ZMO2014,KEGG_module,-
7092,ZMO1_ZMO2015,KEGG_module,-
7093,ZMO1_ZMO1298,KEGG_module,-
7094,ZMO1_ZMO2017,KEGG_module,-
7095,ZMO1_ZMO1299,KEGG_module,-
7096,ZMO1_ZMO1300,KEGG_module,-
7097,ZMO1_ZMO1301,KEGG_module,-
7098,ZMO1_ZMO1302,KEGG_module,-
7099,ZMO1_ZMO1303,KEGG_module,M00015
7100,ZMO1_ZMO1304,KEGG_module,-
7101,ZMO1_ZMO1305,KEGG_module,-
7102,ZMO1_ZMO1306,KEGG_module,-
7103,ZMO1_ZMO1307,KEGG_module,M00009
7104,ZMO1_ZMO1307,KEGG_module,M00011
7105,ZMO1_ZMO1307,KEGG_module,M00173
7106,ZMO1_ZMO1307,KEGG_module,M00374
7107,ZMO1_ZMO1308,KEGG_module,M00260
7108,ZMO1_ZMO1309,KEGG_module,-
7109,ZMO1_ZMO1311,KEGG_module,-
7110,ZMO1_ZMO1312,KEGG_module,-
7111,ZMO1_ZMO1313,KEGG_module,M00124
7112,ZMO1_ZMO1314,KEGG_module,-
7113,ZMO1_ZMO1315,KEGG_module,-
7114,ZMO1_ZMO1316,KEGG_module,-
7115,ZMO1_ZMO1317,KEGG_module,-
7116,ZMO1_ZMO1318,KEGG_module,-
7117,ZMO1_ZMO1319,KEGG_module,-
7118,ZMO1_ZMO1320,KEGG_module,-
7119,ZMO1_ZMO1321,KEGG_module,M00050
7120,ZMO1_ZMO1322,KEGG_module,M00520
7121,ZMO1_ZMO1323,KEGG_module,M00520
7122,ZMO1_ZMO1324,KEGG_module,-
7123,ZMO1_ZMO1325,KEGG_module,-
7124,ZMO1_ZMO1326,KEGG_module,M00276
7125,ZMO1_ZMO1327,KEGG_module,-
7126,ZMO1_ZMO1328,KEGG_module,-
7127,ZMO1_ZMO1329,KEGG_module,-
7128,ZMO1_ZMO1331,KEGG_module,-
7129,ZMO1_ZMO1334,KEGG_module,-
7130,ZMO1_ZMO1335,KEGG_module,-
7131,ZMO1_ZMO1336,KEGG_module,-
7132,ZMO1_ZMO1337,KEGG_module,-
7133,ZMO1_ZMO1338,KEGG_module,-
7134,ZMO1_ZMO2018,KEGG_module,-
7135,ZMO1_ZMO1341,KEGG_module,-
7136,ZMO1_ZMO1344,KEGG_module,-
7137,ZMO1_ZMO1345,KEGG_module,-
7138,ZMO1_ZMO1346,KEGG_module,-
7139,ZMO1_ZMO1347,KEGG_module,-
7140,ZMO1_ZMO1348,KEGG_module,-
7141,ZMO1_ZMO1350,KEGG_module,-
7142,ZMO1_ZMO1351,KEGG_module,-
7143,ZMO1_ZMO1352,KEGG_module,-
7144,ZMO1_ZMO1353,KEGG_module,-
7145,ZMO1_ZMO1354,KEGG_module,-
7146,ZMO1_ZMO1355,KEGG_module,-
7147,ZMO1_ZMO1356,KEGG_module,-
7148,ZMO1_ZMO1358,KEGG_module,M00178
7149,ZMO1_ZMO1360,KEGG_module,-
7150,ZMO1_ZMO1364,KEGG_module,-
7151,ZMO1_ZMO1365,KEGG_module,-
7152,ZMO1_ZMO1366,KEGG_module,M00178
7153,ZMO1_ZMO1366,KEGG_module,M00179
7154,ZMO1_ZMO1369,KEGG_module,-
7155,ZMO1_ZMO1370,KEGG_module,-
7156,ZMO1_ZMO1372,KEGG_module,-
7157,ZMO1_ZMO1373,KEGG_module,-
7158,ZMO1_ZMO1374,KEGG_module,-
7159,ZMO1_ZMO1375,KEGG_module,-
7160,ZMO1_ZMO1377,KEGG_module,-
7161,ZMO1_ZMO1378,KEGG_module,-
7162,ZMO1_ZMO1380,KEGG_module,-
7163,ZMO1_ZMO1381,KEGG_module,-
7164,ZMO1_ZMO1382,KEGG_module,-
7165,ZMO1_ZMO1384,KEGG_module,-
7166,ZMO1_ZMO1385,KEGG_module,-
7167,ZMO1_ZMO1386,KEGG_module,-
7168,ZMO1_ZMO1387,KEGG_module,M00512
7169,ZMO1_ZMO1388,KEGG_module,-
7170,ZMO1_ZMO1389,KEGG_module,-
7171,ZMO1_ZMO1390,KEGG_module,-
7172,ZMO1_ZMO1391,KEGG_module,-
7173,ZMO1_ZMO1392,KEGG_module,-
7174,ZMO1_ZMO1393,KEGG_module,M00320
7175,ZMO1_ZMO1394,KEGG_module,M00320
7176,ZMO1_ZMO1395,KEGG_module,-
7177,ZMO1_ZMO1396,KEGG_module,-
7178,ZMO1_ZMO1399,KEGG_module,-
7179,ZMO1_ZMO1400,KEGG_module,-
7180,ZMO1_ZMO1401,KEGG_module,-
7181,ZMO1_ZMO1402,KEGG_module,-
7182,ZMO1_ZMO1403,KEGG_module,-
7183,ZMO1_ZMO1404,KEGG_module,-
7184,ZMO1_ZMO1405,KEGG_module,-
7185,ZMO1_ZMO1406,KEGG_module,-
7186,ZMO1_ZMO1407,KEGG_module,M00016
7187,ZMO1_ZMO1407,KEGG_module,M00017
7188,ZMO1_ZMO1407,KEGG_module,M00018
7189,ZMO1_ZMO1407,KEGG_module,M00033
7190,ZMO1_ZMO1407,KEGG_module,M00525
7191,ZMO1_ZMO1407,KEGG_module,M00526
7192,ZMO1_ZMO1407,KEGG_module,M00527
7193,ZMO1_ZMO1408,KEGG_module,-
7194,ZMO1_ZMO1409,KEGG_module,-
7195,ZMO1_ZMO2019,KEGG_module,-
7196,ZMO1_ZMO1410,KEGG_module,-
7197,ZMO1_ZMO1411,KEGG_module,-
7198,ZMO1_ZMO1412,KEGG_module,-
